external_id,front_text,back_text
0834,voici,here is
0835,allons,lets go
0837,commun; commune; communs,common
0839,construction,construction
0841,groupes,groups
0842,application,application
0843,communication,communication
0845,cité,cited
0846,personnel; personnelle; personnels; personnelles,personal
0847,uni; unis,United
0848,finalement,ultimately
0850,marche,walking
0852,regarder,to look at
0853,physique; physiques,physical
0854,protection,protection
0855,partout,everywhere
0856,douleur,pain
0857,garçon,boy
0858,avenir,coming
0859,lire; lu; lut; lise,read
0860,novembre,November
0861,effets,effects
0863,communauté,community
0864,colère,anger
0865,maman,mom
0866,économie,economy
0867,voire,even
0868,propose; proposé,offers
0869,certes,certainly
0870,vent,wind
0871,épaules,shoulders
0872,sort,spell
0873,no,no
0874,pauvre; pauvres,poor
0875,montrer,to show
0876,exercice,exercise
0877,résultat; résultats,results
0878,proche,close
0879,traitement,treatment
0880,île,island
0881,moitié,half
0882,vide; vides,empty
0883,joie,joy
0884,perdre,to lose
0885,actions,actions
0886,taux,rate
0887,lien,link
0889,premières,raw
0890,université,university
0891,téléphone,telephone
0892,heureux; heureuse,happy
0893,crise,crisis
0894,succès,hit
0895,geste,gesture
0896,valeurs,values
0897,lendemain,the following day
0898,critique,critical
0899,environnement,environment
0900,devoir,to have to
0901,objets,objects
0902,tomber,to fall
0903,science; sciences,science
0904,adresse,address
0905,actes,acts
0906,équipe,crew
0907,paroles,lyrics
0908,égard,regard
0909,assurer,to assure
0910,devenu; devint; devinrent,became
0911,vol,flight
0912,naissance,birth
0913,commerce,trade
0914,obtenir,obtain
0915,lecture,reading
0916,leva,raised
0917,froid; froide; froides,cold
0918,vision,vision
0919,contexte,context
0920,directement,directly
0922,preuve; preuves,evidence
0923,tient,is holding
0924,durée,duration
0925,changement,change
0927,administration,administration
0928,calme,calm
0929,coups,strokes
0930,commencer; commence; commencent,begin
0931,raisons,reasons
0932,front,forehead
0933,arriver,to arrive
0934,couleur,color
0935,ressources,resources
0936,seigneur,lord
0938,joue; joues; joué,play
0939,mur,wall
0940,identité,identify
0941,mauvais,wrong
0942,condition,condition
0943,capable; capables,able
0944,théorie,theory
0945,porter; portent,carry
0946,permis,permit
0947,frais,costs
0948,sociétés,companies
0949,jardin,garden
0950,coin,corner
0951,terrain,ground
0952,différence,difference
0953,souvenir,memory
0954,manger,to eat
0955,programme,program
0956,compagnie,company
0957,maladie,sickness
0958,ouest,west
0959,tenait; tenais; tint; tenus,held
0960,arrivé,come
0961,liste,listing
0962,larmes,tears
0963,lois,laws
0964,demain,tomorrow
0965,objectif; objective,objective
0966,responsabilité,responsibility
0967,rêve,dream
0968,enseignement,education
0969,fini; finie; finis,finished
0970,contact,contact
0971,constitue,constitutes
0972,travailler; travaille; travaillé,work
0973,parfaitement,perfectly
0974,facile; faciles,easy
0975,possibilité,possibility
0976,semaines,weeks
0977,devrais; devrait; devraient; devriez; devrions,should
0978,février,February
0979,roman,novel
0980,technique,technical
0981,court; courte; courts; courtes,short
0982,vin,wine
0983,respect,respect
0984,honneur,honor
0985,quartier,piece
0986,révolution,revolution
0988,paraît,seems
0989,fenêtre,window
0990,langage,speech
0991,territoire,territory
0992,million; millions,million
0993,goût,taste
0994,expliquer; explique; expliqué; expliquent,explain
0995,faible; faibles,weak
0996,médecin,doctor
0997,pose; posé,laid
0998,seuls; seules,alone
1001,prince,prince
1002,cher; chère; chers,dear
1003,découvrir; découvre,discover
1004,théâtre,theater
1005,textes,texts
1006,changer,to change
1007,religion; religions,religion
1008,trente,thirty
1009,images,pictures
1010,logique; logiques,logic
1011,secret; secrète; secrètes,secret
1012,dernières,latest
1013,habitude,habit
1014,zone,area
1015,faute,mistake
1017,surprise,surprise
1018,ombre,shadow
1019,violence; violences,violence
1020,rend,makes
1021,élèves,students
1023,complètement,completely
1024,solution,solution
1025,concernant,concerning
1026,biens,goods
1027,notion,notion
1029,suivi; suivie; suivis; suivait; suivit; suivirent,followed
1030,souffle,breath
1031,européen; européenne; européens; européennes,European
1032,capacité,ability
1034,meilleur; meilleure,better
1035,pensées,thoughts
1036,déjeuner,lunch
1037,néanmoins,however
1038,revanche,revenge
1039,jambes,legs
1041,ceci,this
1042,poste,job
1043,écrire,to write
1044,international; internationale; internationaux; internationales,international
1045,pièces,rooms
1047,sortie,exit
1048,mesures,measures
1049,ferme; fermée; fermés; fermées; ferma,closed
1050,poser,to pose
1051,distance,distance
1052,rapports,reports
1053,principes,principles
1054,repas,meal
1055,concerne; concerné; concernée; concernés; concernées; concernait,concerned
1056,reprit; reprenait,resumed
1057,habitants,inhabitants
1058,événements; évènements,events
1059,généralement,usually
1060,structure,structure
1061,uns; unes,one
1062,dame,lady
1063,historique; historiques,historical
1064,univers,universe
1065,servir,to serve
1066,mètres,meters
1067,influence,influence
1068,nez,nose
1069,autrement,other
1070,apprendre; apprend; apprends; apprennent,learn
1071,apparaît,appears
1072,revenir; revient; reviens; reviennent,come back
1073,extérieur,outside
1074,papier,paper
1075,armes,weapons
1077,œuvres; oeuvres,works
1078,chambres,bedrooms
1079,poids,weight
1080,créer; créent,create
1081,commission,commission
1082,établissement,establishment
1083,évidemment,obviously
1084,série; séries,series
1085,méthode,method
1086,philosophie,philosophy
1087,salon,living room
1088,utiliser,utilize
1089,acteurs,actors
1091,intention,intention
1092,fil,thread
1093,exactement,exactly
1094,sinon,otherwise
1095,château,castle
1096,anciens; anciennes,old
1097,décide; décidé; décidée; décida,decided
1100,fonds,funds
1101,demeure,remains
1102,probablement,most likely
1103,voulais; voulut; voulaient,wanted
1104,quitter,leave
1105,guère,hardly
1106,conduit,leads
1107,techniques,techniques
1108,assis,sat
1109,empêcher,to prevent
1111,restaurant,restaurant
1112,directeur; directrice,director
1113,presse,hurry
1114,beauté,beauty
1115,association,association
1116,immédiatement,immediately
1118,animaux,animals
1119,récit,narrative
1120,certainement,definitely
1122,avions,planes
1123,procédure,procedure
1124,militaire; militaires,military
1125,intérêts,interests
1126,propriété,property
1127,cheval,horse
1128,référence,reference
1129,villes,cities
1130,retrouve; retrouvent,find
1131,reçu; reçue; reçus; reçues; reçut; recevait,received
1132,sac,bag
1133,frères,brothers
1134,garder,to keep
1135,défense,defense
1136,campagne,country
1137,appris; apprit,learned
1140,senti; sentie; sentis; sentait; sentit,felt
1141,rendu; rendue; rendus,rendered
1142,lentement,slowly
1143,espèce; espèces,species
1144,besoins,needs
1145,mourir; meurent,die
1146,continue; continué,keep on going
1148,film,film
1149,étranger; étrangère; étrangères,foreign
1151,écriture,writing
1152,côte,coast
1153,pourra; pourront,will be able
1154,agir,to act
1155,difficultés,difficulties
1156,individu,individual
1157,réel; réelle; réels; réelles,real
1158,siège,headquarters
1159,empire,empire
1160,arrêt,stop
1161,lutte,struggle
1163,unité,unity
1164,envers,towards
1165,prêt; prête,ready
1166,somme,sum
1167,clair,light
1168,secteur,sector
1169,fonctions,functions
1170,palais,palace
1171,avance,advance
1172,espoir,hope
1173,dimanche,Sunday
1174,moderne; modernes,modern
1175,cesse,stop
1176,marque,mark
1177,constitution,constitution
1178,moral; morale,moral
1179,conversation,conversation
1180,utilisation,use
1181,oublier,to forget
1182,vouloir; voulons,want to
1183,statut,status
1184,rendez,appointment
1186,réseau,network
1187,accueil,welcome
1188,connaît,knows
1189,Allemagne,Germany
1190,style,style
1191,projets,projects
1192,divers; diverses,various
1194,royaume,kingdom
1195,murs,walls
1196,réflexion,reflection
1197,neuf; neuve,new
1198,littérature,literature
1200,bleu; bleue; bleus; bleues,blue
1202,totalement,totally
1203,auteurs,authors
1204,samedi,Saturday
1206,définition,definition
1207,sentir; sentent; sentez,feel
1208,compter; comptez,count
1209,étrange,odd
1210,arrêter; arrêtez; arrêtent,stop
1211,vivant; vivants,living
1213,soin; soins,care
1214,reprendre,to resume
1215,port,port
1216,signifie,means
1217,contenu; contenus,contents
1218,message,message
1219,ouverture,opening
1220,enquête,investigation
1221,fer,iron
1222,tenu,tenuous
1223,rapide; rapides,fast
1224,restait; restée; restaient,remained
1225,règle,rule
1226,représentation,representation
1227,essentiel; essentielle; essentielles,essential
1228,chaleur,heat
1230,su,known
1231,voyait; voyais; virent,saw
1232,familles,families
1233,nécessité,need
1234,absolument,absolutely
1235,évidence,evidence
1236,immense,immense
1237,ventre,belly
1238,soirée,evening
1239,grave,severe
1240,veille,standby
1241,traité,treaty
1242,internet,internet
1243,revue,review
1244,soldats,soldiers
1245,reconnaître; reconnaît; reconnais; reconnaissent,recognize
1246,professeur,teacher
1247,comportement,behaviour
1248,couple,couple
1249,doucement,gently
1251,combat,fight
1252,suffit; suffi,enough
1253,cru; croyait; croyais; crut; croyaient,believed
1255,individus,people
1256,tradition,tradition
1257,articles,items
1258,robe,dress
1259,mouvements,movements
1260,conception,design
1261,commencé,started
1262,attitude,attitude
1263,foule,crowd
1264,capitaine,captain
1265,risques,risks
1267,responsable; responsables,responsible
1268,assemblée,assembly
1269,conséquences,consequences
1270,cou,neck
1271,danger,danger
1272,surface,surface
1273,attendait; attendais,was waiting
1274,auquel; auxquels; auxquelles,to which
1275,recours,appeal
1276,tirer,pull
1277,rejoindre,rejoin
1278,appeler,to call
1279,précisément,precisely
1280,arbres,trees
1281,enfance,childhood
1282,maisons,houses
1283,sourit,smiles
1284,né; née; nés,born
1285,fête,party
1286,vente,sale
1287,vêtement; vêtements,clothes
1288,docteur,doctor
1289,rappelle; rappelons,remember
1290,côtés,sides
1291,dossier,case
1292,oreille,ear
1295,atteindre,reach
1297,hier,yesterday
1298,vaut; valu,worth
1300,mauvaise; mauvaises,bad
1301,écoute; écoutez; écouté,listen
1302,sentiments,feelings
1304,portes,doors
1306,réussi,successful
1308,reine,queen
1309,faux; fausse,fake
1310,saison,season
1311,fleurs,flowers
1312,papa,father
1313,épaule,shoulder
1314,don,don
1315,malade; malades,sick
1316,uniquement,uniquely
1317,répond,respond
1318,ouvrit; ouverte,opened
1319,connais; connaissent; connaissez; connaissons,know
1321,souvenirs,memories
1322,forêt,forest
1323,consiste,consists
1325,reconnaissance,acknowledgement
1326,majorité,majority
1327,membre,member
1328,disposition,arrangement
1329,opération,operation
1330,rose,pink
1331,objectifs,goals
1332,humanité,humanity
1333,types,guys
1334,moments,moments
1335,croissance,growth
1336,dispositions,provisions
1337,numéro,number
1338,jeunesse,youth
1339,clients,clients
1340,poitrine,chest
1341,pages,pages
1342,erreur,mistake
1344,perte,loss
1345,intervention,intervention
1349,entretien,maintenance
1350,sommeil,sleep
1351,comprends; comprend; comprenez,understand
1352,parc,park
1353,édition,editing
1354,supérieur; supérieure; supérieures,superior
1355,effort,effort
1356,hôpital,hospital
1357,phrase,phrasing
1358,debout,upright
1359,dîner,having dinner
1360,bébé,baby
1361,limites,limits
1364,noms,nouns
1365,élément,element
1366,faveur,favor
1367,jugement,judgement
1369,viennent,are coming
1370,gorge,throat
1371,musée,museum
1372,aspect,aspect
1373,agissait; agi,acted
1374,pire,worse
1375,siècles,centuries
1377,appartement,apartment
1379,moyenne,mean
1380,portée,scope
1381,aimait; aimais; aimée,loved
1382,représente; représenté; représentait; représentée; représentés,represented
1383,tombe; tombé,falls
1384,chien,dog
1385,découverte,discovery
1386,personnage,character
1387,arrête; arrêté; arrêta; arrêtée; arrêtait,stopped
1388,juifs,Jews
1389,portait; portaient,wore
1390,lignes,lines
1391,naturel; naturelle; naturels; naturelles,natural
1392,fonctionnement,functioning
1393,basse,low
1394,appelé; appelée; appelés; appelées; appela,called
1395,Londres,London
1396,laissa; laissait; laissée; laissés,left
1397,compétences,skills
1398,éditions,editions
1399,largement,widely
1400,épouse,spouse
1401,hasard,chance
1403,ministère,ministry
1404,couleurs,colors
1405,total; totale,total
1406,démarche,steps
1407,passion,passion
1408,capital; capitaux,capital
1409,masse,mass
1410,payer; paie,pay
1411,seuil,threshold
1413,tourne; tourna; tourné,turned
1414,pain,bread
1415,documents,documents
1416,passant,passing
1417,vécu; vécue; vivait; vivaient,lived
1418,faisaient,were doing
1419,perspective,perspective
1420,hauteur,height
1421,riche; riches,rich
1422,photo,photo
1423,lundi,Monday
1424,odeur,odour
1425,fruits,fruits
1426,dents,teeth
1427,institutions,institutions
1428,évaluation,evaluation
1429,bref,short
1430,recevoir; reçoivent,receive
1431,protéger,protect
1432,passa; passait; passèrent,passed
1433,dimension,dimension
1434,comte,county
1435,permettant,allowing
1436,tiers,third
1437,sujets,topics
1438,sexe,sex
1439,scientifique,scientific
1440,juridique; juridiques,legal
1441,humains,humans
1442,camp,camp
1443,opinion,opinion
1444,convention,convention
1445,principal,major
1446,sortit; sortis; sortirent,went out
1447,réaliser,achieve
1448,duc,duke
1449,notes,grades
1450,courage,courage
1451,comptes,accounts
1452,fera; ferai; feras; ferons; ferez; feront,will do
1453,animal; animale,animal
1454,situations,circumstances
1455,douce,gentle
1456,équilibre,balance
1457,entier,entire
1458,pouvoirs,powers
1459,difficulté,difficulty
1460,portant,wearing
1461,dessous,underneath
1462,concept,concept
1463,mondiale,world
1464,fou,mad
1465,nécessaires,required
1466,sources,sources
1468,circonstances,circumstances
1469,religieux; religieuse,religious
1470,comité,committee
1471,spectacle,spectacle
1472,vitesse,speed
1473,tuer; tue; tué,kill
1474,choisi,selected
1475,pont,bridge
1476,prenant; prenait,taking
1477,voyant,seeing
1478,échange,exchange
1479,monter,ascend
1480,phénomène,phenomenon
1481,ajouta; ajoutait; ajouté; ajoutée,added
1482,tendance,tendency
1483,victime,victim
1484,exécution,execution
1485,présenter,to present
1486,sombre; sombres,dark
1487,hiver,winter
1488,pression,pressure
1490,laissant,leaving
1491,patient; patiente,patient
1492,privé; privée; privés; privées,private
1494,section,section
1495,traits,features
1496,résistance,resistance
1497,facilement,easily
1498,défaut,default
1500,procès,court case
1501,intelligence,intelligence
1502,bataille,battle
1503,échapper; échappe; échappent,escape
1504,soutien,support
1506,disant,saying
1507,légèrement,slightly
1508,finit,ends
1509,opérations,operations
1510,Angleterre,England
1512,métier,job
1513,liens,connections
1514,réaction,reaction
1515,autorités,authorities
1517,efforts,efforts
1518,jeux,games
1519,clairement,clearly
1521,chair,flesh
1522,accepter; acceptent,accept
1524,change; changé,exchange
1526,cerveau,brain
1527,auparavant,previously
1528,sert,serves
1529,espère,hope
1530,revenu,revenue
1531,Italie,Italy
1532,choisir; choisis; choisissez; choisit,choose
1533,obligation,obligation
1534,événement,event
1537,donna; donnait,gave
1538,rentrer,to return
1539,progrès,progress
1541,matériel; matérielle; matérielles,material
1542,plat,dish
1543,prison,jail
1544,bar,bar
1545,formule,formula
1546,connaissait; connaissais; connaissaient,knew
1547,poche,poached
1548,entièrement,entirely
1549,capitale,capital city
1550,quinze,fifteen
1551,profond; profonde; profonds; profondes,deep
1552,aimé,like
1553,systèmes,systems
1554,opposition,opposition
1555,continuer; continuent; continuez,continue
1556,banque,bank
1558,vaste; vastes,vast
1559,conséquence,result
1560,disparu,faded away
1561,secondes,seconds
1562,jusque,until
1563,suffisamment,enough
1564,vert; verte; verts; vertes,green
1565,justement,exactly
1566,conduite,conduct
1567,stratégie,strategy
1568,célèbre; célèbres,famous
1569,central; centrale,central
1570,rythme,rhythm
1571,personnages,characters
1572,êtres,beings
1573,réserve,reserve
1574,ajouter,to add
1575,tribunal,court
1576,murmura,murmured
1577,sérieux; sérieuse; sérieuses,serious
1579,atteint,achieved
1580,claire; clairs; claires,clear
1581,consommation,consumption
1582,parlait,spoke
1583,profondément,deeply
1585,décisions,decisions
1586,remettre,to put back
1587,agréable; agréables,pleasant
1588,profit,profit
1589,convient,agrees
1590,gagner,to win
1591,chargé; chargés,charged
1592,entiers; entière; entières,whole
1593,limite,limit
1594,tiens,here
1595,imaginer,to imagine
1596,classique,classic
1597,échelle,ladder
1598,précise,precise
1599,possède,possesses
1600,arbre,tree
1601,terres,land
1602,tâche,task
1604,escalier; escaliers,stairs
1605,euros,euros
1606,jeta,threw
1607,détails,details
1609,complexe; complexes,complex
1610,essayer; essaie; essaye; essayez,try
1611,interne; internes,internal
1612,parfait; parfaite,perfect
1613,ennemi,enemy
1614,séjour,stay
1615,sent,feels
1616,genoux,knees
1617,montagne,mountain
1618,lune,moon
1619,put,whore
1620,préparer,to prepare
1621,tourner; tournent,turn
1622,établir,establish
1623,étrangers,strangers
1624,professionnel; professionnelle; professionnelles,professional
1626,chaud; chaude; chauds; chaudes,hot
1627,rues,streets
1628,doux,soft
1629,conflit,conflict
1630,interprétation,interpretation
1631,proches,relatives
1632,cinéma,movie theater
1633,élève,student
1634,plaît,please
1635,nul,bad
1636,développer; développent,develop
1638,boire,to drink
1639,civil; civile; civiles,civil
1640,attend,waits
1641,examen,exam
1642,plage,beach
1643,oublié,forgot
1644,utile; utiles,useful
1645,pointe,point
1647,signes,signs
1648,exception,exception
1649,prévu,intended
1650,rare; rares,rare
1651,terrasse,terrace
1652,empereur,emperor
1653,retourner,flip
1655,ordres,orders
1656,offrir,to offer
1657,cri,shout
1658,régulièrement,regularly
1659,occuper,to occupy
1660,boîte,box
1661,carrière,career
1662,étape,stage
1663,posa; posait; posée; posés; posées,posed
1664,rappeler,recall
1665,vertu,virtue
1666,Amérique,America
1667,eaux,waters
1669,suppose; supposé,assumed
1672,régions,regions
1673,doigt,finger
1674,triste; tristes,sad
1676,francs; franche,frank
1677,client,customer
1678,autrefois,in the old days
1679,outils,tools
1680,populaire; populaires,popular
1681,Chine,China
1682,phase,phase
1683,situé; située; situés; situées,located
1684,construire,to build
1685,conseils,tips
1687,salut,hello
1688,aimer,to like
1689,Espagne,Spain
1690,cinquante,fifty
1691,ferait; ferais; feraient,would do
1692,conduire,conduct
1693,cents,cents
1694,naturellement,naturally
1696,réellement,actually
1697,déclaration,statement
1698,suit,follows
1699,héros,hero
1700,nation,nation
1701,multiple; multiples,multiple
1702,extrême,extreme
1703,huile,oil
1704,lever,get up
1705,précis,accurate
1706,réunion,meeting
1707,collection,collection
1708,ordinaire; ordinaires,ordinary
1709,élevé; élevait; éleva,raised
1710,étage,stage
1711,croix,cross
1712,vendredi,Friday
1713,cercle,circle
1714,pluie,rain
1715,principale; principaux; principales,main
1716,lança; lancée,launched
1719,engagement,commitment
1720,montant,amount
1721,vacances,holidays
1723,entend,hears
1724,bibliothèque,library
1725,volume,volume
1726,hypothèse,hypothesis
1727,tente,attempted
1728,étudiants,students
1729,américain; américaine; américains; américaines,American
1730,langues,languages
1731,exprimer; exprime; exprimé; expriment,express
1732,rencontrer,to encounter
1733,chefs,chiefs
1734,créé; créée; créés; créées,created
1736,émotions,emotions
1737,partage; partagé; partagent,share
1738,parcours,journey
1739,champs,fields
1740,fortune,fortune
1741,idéal; idéale,ideal
1742,exploitation,exploitation
1743,surpris; surprit,surprised
1744,feuilles,leaves
1745,titres,securities
1746,proposition,proposal
1747,émotion,emotion
1748,nations,nations
1751,victimes,victims
1752,victoire,victoire
1753,quantité,amount
1754,écran,screen
1755,souffrance; souffrances,suffering
1756,version,version
1757,kilomètres,kilometers
1759,remarque,remark
1760,caractéristiques,features
1761,local; locale; locaux; locales,local
1762,allemand; allemande; allemandes,German
1763,produire; produisent,produce
1764,observer,observe
1765,traduction,translation
1766,acheter,to buy
1767,incapable,unable
1768,attendant,waiting
1769,assurance; assurances,insurance
1770,bateau,boat
1771,faudra,will have to
1772,futur; future; futurs; futures,future
1774,terrible; terribles,terrible
1775,apprentissage; apprentissages,learning
1776,essentiellement,basically
1777,oncle,uncle
1778,annonce,announcement
1780,revoir,see again
1782,proximité,proximity
1783,amoureux,lover
1784,esprits,spirits
1786,relève,relief
1788,document,document
1789,facteurs,factors
1790,peuples,peoples
1791,méthodes,methods
1792,arme,armed
1793,regards,looks
1794,oreilles,ears
1795,partis,gone
1796,participation,participation
1797,indépendance,independence
1798,réfléchir; réfléchit; réfléchis,reflect
1799,bâtiment,building
1800,guide,guide
1801,baiser,kiss
1802,considérer,consider
1803,exemples,examples
1804,professionnels,professionals
1805,agents,officers
1806,conclusion,conclusion
1807,lac,lake
1808,correspond,matches
1810,crime,crime
1811,secrétaire,secretary
1812,conséquent,consequent
1813,neige,snow
1814,devaient,were to
1815,utilisé; utilise; utilisée; utilisés; utilisées,used
1816,lait,milk
1817,photos,pictures
1819,zones,areas
1820,ajoute,adds
1821,attente,waiting
1822,dormir; dors,sleep
1824,finir,finish
1825,réalisation,achievement
1826,pensait; pensais; pensa; pensaient,thought
1827,réponses,answers
1828,quarante,forty
1829,chevaux,horses
1830,toucher,to touch
1832,vague,vague
1833,sûre,safe
1834,regardait; regardais,was watching
1835,apporter,to bring
1836,tenue,outfit
1837,magnifique,gorgeous
1838,lecteur,reader
1840,léger; légère; légers; légères,light
1841,appareil,device
1842,troubles,troubles
1843,commença; commencèrent,began
1844,retraite,retirement
1845,degré,degree
1846,quotidien; quotidienne; quotidiennes,daily
1848,tenter,to attempt
1849,dur; dure,hard
1850,sommet,mountain peak
1853,découvert; découvrit,discovered
1854,démocratie,democracy
1855,plats,dishes
1856,rivière,river
1857,considéré; considère; considérée; considérés; considérait; considérées; considéra,considered
1858,allemands,Germans
1859,populations,populations
1860,douze,twelve
1861,fermé,firm
1863,fortement,strongly
1864,débat,debate
1865,sûrement,surely
1866,chaîne,chain
1867,sensation,sensation
1868,aspects,aspects
1869,chaise,chair
1870,constituer; constituent,constitute
1872,machine,machine
1875,touche,touches
1876,propriétaire,owner
1877,temple,temple
1878,poète,poet
1879,jeter,to throw
1880,donnant,giving
1882,dieux,gods
1883,efficacité,efficiency
1884,paraissait; paraissaient,seemed
1885,patients,patients
1886,crédit,credit
1888,chasser; chasse; chassé,hunt
1889,destin,fate
1890,gris; grise,grey
1891,voudrais; voudrait,would like
1892,introduction,introduction
1893,amitié,friendship
1894,personnalité,personality
1896,relatif; relative; relatifs; relatives,relative
1897,normal; normale,normal
1898,cartes,cards
1899,brusquement,suddenly
1900,délai; délais,time limit
1901,office,office
1903,efficace; efficaces,efficient
1904,histoires,stories
1905,regardant,watching
1907,chute,fall
1908,détail,detail
1910,agent,agent
1911,coût,cost
1912,expériences,experiences
1913,marchés,markets
1914,énorme; énormes,huge
1915,aventure,adventure
1916,adulte,adult
1917,dispose,has
1918,gare,station
1920,troupes,troops
1922,sembler; semblent,seem
1924,industrie,industry
1925,inutile; inutiles,useless
1927,structures,structures
1928,resta; restèrent,stayed
1929,mérite; méritait; mérité,deserved
1930,réforme,reform
1931,arrivait,was coming
1932,coupe,chopped off
1933,secours,relief
1934,menace; menacé,threatens
1935,couloir,corridor
1936,revenus,income
1939,cris,cries
1940,judiciaire; judiciaires,judicial
1941,défendre; défend,defend
1942,institution,institution
1943,gloire,glory
1944,écria,wrote
1945,garçons,boys
1946,citoyens,citizens
1947,écouter,to listen
1948,éternel; éternelle,eternal
1949,raconte,recount
1950,quitte; quitté,quits
1951,repris,taken back
1953,sauver,save
1954,lève,survey
1955,compétence,skill
1956,patron; patronne,boss
1957,dialogue,dialogue
1958,faim,hunger
1960,attaque,offensive
1961,issue,issue
1962,accident,accident
1963,course,race
1964,arts,arts
1965,partager,to share
1966,discussion,discussion
1967,catégorie,category
1968,concurrence,competition
1969,traduit,translated
1971,assise,seated
1972,contrairement,in contrary
1973,envoyé; envoya; envoyés; envoyée,sent
1974,souviens; souvenez,remember
1975,coucher,to sleep
1977,effectivement,effectively
1979,rupture,rupture
1980,ouvrages,works
1981,heureusement,fortunately
1982,nourriture,food
1984,saisir,to input
1985,littéraire; littéraires,literary
1987,di,said
1988,représentant,representing
1989,gaz,gas
1990,réseaux,networks
1991,épreuve,test
1992,lance,spear
1993,rêves,dreams
1994,remarquer,to remark
1995,croit,believes
1996,couverture,cover
1997,honte,shame
1998,paysage,countryside
1999,marcher,walk
2000,courir,to run
