id,cefr_level,word,wordpl
68,A1,my,"mój, swój, o rany, ojej, jejku"
63,A1,about,"o, z, ze, przy, po, ku, około, dookoła, kolejno, w drugą stronę, wszędzie, niespełna, w trakcie, dokoła, wokół, tu i tam, podobnie, w, drugi, strona, pobliże, mieć, zamiar"
64,A1,only,"tylko, jedynie, aby, ale, pod warunkiem, że, jedyny"
61,A1,some,"trochę, para, kilka, niektóry, parę, około, jeszcze"
62,A1,also,"też, także, również"
67,A1,two,"dwa, 2, dwójka, banknot, dwudolarowy, dwulatek, dwulatka"
65,A1,into,"do, w, na"
70,A2,so,"tak, w, taki, sposób, także, bardzo, więc, zatem, aby, żeby, prawdziwy, sol"
72,A1,first,"pierwszy, po pierwsze, najpierw"
69,A1,them,"ich, nich, im, nim, je, nie, nimi, siebie, sobie, oni, one, swój"
71,A1,him,"jego, go, on, mu, nim, sobą, siebie, swój"
74,A1,see,"widzieć, zobaczyć, ujrzeć, ktoś, że, coś, robić, dopilnować, aby, zostać, zrobić, odprowadzić, zauważyć, spostrzec, odwiedzić, zwiedzać, pójść, do, specjalista, chodzić, z, randkować, rozumieć, orientować się, upewnić się, przypilnować, żeby, się, stać, zastanowić się, biskupstwo, archidiecezja"
66,A1,out,"na zewnątrz, z, ze, wyłączony, zgaszony, zewnętrzny, wypuścić, na, rynek, poza, dom, wyjście, ujawnić"
75,A1,our,"nasz, swój"
82,A1,after,"po, za, potem, późno, z tyłu, późny, gdy, już, to, jak"
76,A1,under,"pod, poniżej, w, na, mniej, niż, u, w dół, pod spód, pod wodą"
77,A1,should,"powinien, należy, by, tak, się, złożyć, że, mieć"
83,B1,more,"więcej, bardzo, -szy, jeszcze"
79,A2,state,"stan, państwo, pompa, przepych, ceremonia, stanowisko, twierdzić, ogłosić, przedstawić, ujawnić, oznajmić, oświadczyć, państwowy, stanowy"
78,A1,up,"do góry, w górę, wzwyż, do, koniec, kompletnie, na, północ, głośno, w, strona, wysoki, maleć, wartość, słupek, kilometrowy, rosnąć, współrzędna, bez, dodatkowy, lód, wyżyny, Oksford, wysoko, wzdłuż, przebudzić, nie, spać, zakończyć, dobry, chętny, gotowy, kolejny, następny, kolejność, nowy, skierować, góra, stać, dostępny, publicznie, wiadomy, poinformować, działać, wieźć, erekcja, wzwieźć, niebo, za dnia, pozytywny, zwiększyć, natężenie, awansować, zrobić, coś, nagle"
81,A1,could,"móc, umieć, potrafić"
86,A1,your,"twój, swój, pani, pan, wasz, państwo"
87,A1,me,"ja, sobą, siebie, się, sobie, mój, swój"
88,A1,over,"nad, na, przez, po, za, z, w, o, co, do, ponad, przekraczać, drugi, strona, podczas, przy, ciąg, przestrzeń, porównanie, już, seria, over, skończyć, jeszcze, raz, znowu, pozycja, pionowy, poziomy, poziomie, noc, nadwyżka, pieniądz, towar, odbiór"
85,A1,between,"między, pomiędzy, w trakcie"
89,A1,work,"pracować, działać, funkcjonować, eksploatować, ukształtować, rozpracować, doprowadzać, zdziałać, sprawiać, że, ktoś, lub, coś, praca, wysiłek, miejsce, dzieło, fortyfikacja"
93,A1,year,rok
73,A2,said,"wyżej wymieniony, wzmiankować, wcześnie"
95,A1,s,Brak tłumaczenia
97,A1,years,Brak ID w indeksie
92,A1,more,"więcej, bardzo, -szy, jeszcze"
90,A1,where,"gdzie, dokąd, w, jaki, miejsce, który, tam, podczas gdy, gdziekolwiek, dokądkolwiek, przypadek, gdy, wydarzenie"
96,A1,now,"teraz, no, więc, gdy, dalej"
91,A1,each,"każdy, za, sztuka, indywidualny, najmniejszy, element"
102,A1,like,"podobny, analogiczny, typowy, jakby, tak jakby, jak gdyby, lubić, chcieć, mieć, ochota, podobać się, nawyk, robić, coś, regularnie, sprawiać, przyjemność, ktoś, lub, taki jak, jak, około, mniej więcej, jakieś, tak, na przykład, mówić, myśleć, czy ja wiem"
84,A1,then,"wtedy, wówczas, po czym, potem, następnie, dodatkowo, także, również, to, ówczesny"
80,A2,made,Brak tłumaczenia
94,A1,did,Brak tłumaczenia
100,A1,through,"przez, poprzez, z powodu, dzięki, w czasie, po, coś, na, drugi, strona, do, bezpośredni, przecinać, zakwalifikować, skończyć, bezpośrednio, prosto, duży, kamienny, płyta, wystawić, grobowiec"
106,A1,very,"bardzo, rzeczywiście, faktycznie, właśnie, ten, prawdziwy, absolutny"
98,A1,those,"tamci, tamte"
99,A1,many,"wiele, dużo, duży, liczba, coś, lub, ktoś"
103,A1,well,"dobrze, znacząco, daleko, bardzo, zdrów, słuszny, studnia, studzienka, szyb, źródło, więc, no, tryskać, napływać, tworzyć, kałuża"
107,A1,because,"ponieważ, bo, gdyż, z powodu, przez"
104,A1,same,"taki sam, bardzo, podobny, ten sam, to samo"
105,A1,must,"musieć, nie, wolno, móc, konieczność, moszcz"
114,B1,states,Brak ID w indeksie
115,A2,part,"część, porcja, rola, obowiązek, partia, udział, strona, przedziałek, okres, czas, dzielić, podzielić, rozdzielić, rozchodzić się, robić, częściowy, częściowo"
109,A1,before,"przed, przedtem, poprzednio, wcześniej, na przedzie, naprzód, zanim, nim, nie, wcześnie"
111,B1,general,"generał, powszechny, generalny, ogólny"
110,A1,people,"lud, zaludniać"
119,A1,number,"liczba, numer, pewien, ilość, zwykle, dużo, numerować, liczyć, sobie, mieć, ileś, element"
112,A1,how,"jak, ile, jaki, dlaczego, jakkolwiek, w, dowolny, sposób, jakże, bardzo, kopiec, kurhan"
120,A2,system,system
108,A2,used,"używany, nie, być, nowy"
113,A1,being,"istnienie, istota"
123,B1,per,"na, od, zgodnie, z"
116,A2,during,"podczas, w trakcie"
117,A2,even,"równy, płaski, stały, niezmienny, sprawiedliwy, parzysty, okrągły, nawet, dokładnie, wyrównać, wieczór, liczba"
118,A1,both,oba
101,A2,shall,"być, musieć, móc, iść, jechać, podążać, gdzieś"
124,A1,way,"droga, szlak, kierunek, wolny, przejście, przejazd, podróż, odległość, sposób, postępowanie, zwyczaj, hen, tam, daleko, dawno temu, bardzo, o wiele, dalece, zdecydowanie"
125,A1,three,"trzy, 3, trójka, troje, trzylatek, trzylatka"
127,A1,make,"robić, wytwarzać, produkować, sporządzać, dokonywać, tworzyć, czynić, stanowić, sprawiać, popełnić, pojmować, rozumieć, zyskiwać, zarabiać, zdobywać, zmusić, skłonić, ktoś, do, zrobienie, coś, kazać, zrobić, przybyć, dojechać, wyrób, produkcja, marka"
121,A1,much,"wiele, dużo, wielki, duży, bardzo, o wiele, głównie"
122,A1,case,"pudełko, skrzynia, sprawa, wydarzenie, przypadek, wypadek, futerał, pokrowiec, walizka, teczka, wielkość, litera, pakować, w, pudło, dyskretnie, badać, miejsce, przyszły, włamanie"
133,A1,water,"woda, masa, podlewać, polewać, łzawić, wodny"
135,A2,most,"much, dużo, many, bardzo, naj-"
131,A1,p,Brak tłumaczenia
126,A2,upon,"za, po, i, blisko, przed, na, wysoko, w, związek, z"
130,A2,however,"ale, jednakże, mimo to, niezależnie, jak, od, to, nieważne, jakkolwiek"
138,A1,just,"tylko, właśnie, dopiero co, sprawiedliwy, rzetelny, właściwy, potyczka, rycerski, na, kopia, potykać się"
140,A1,man,"mężczyzna, osoba, człowiek, pionek, kumpel, obsadzać, obsługiwać, człowieku"
134,A1,day,"dzień, doba, dniówka, czasy, okres"
129,A1,life,"życie, trwałość, żywotność, pojedynczy, żyć, istota"
136,A1,high,"wysoki, na, haj, wysoko, rekord, poziom, wyż, podniecenie, uczucie, szczęście, doświadczać, w trakcie, wykonywanie, czynność, który, lubić się, robić"
132,A2,government,rząd
145,A1,us,"my, siebie, sobie, mnie, mi, mną, nasz, swój"
142,A2,act,"proces, tok, akt, czyn, dekret, ustawa, część, opera, grać, udawać, ktoś, zachowywać się, jak, działać, przeprowadzać, działanie, reprezentować, przynosić, mieć, wpływ, na, służyć, jako"
137,A2,law,"prawo, reguła"
141,A1,order,"zamówienie, rozkaz, porządek, rząd, zakon, klasa, order, uporządkowanie, kolejność, rycerski, zamawiać, rozkazywać, porządkować"
143,A2,without,"bez, na zewnątrz, w, niedostatek, na dworze"
139,B2,united,"zgodny, zjednoczony"
144,A1,world,"świat, światowy"
148,A1,good,"dobro, pożytek, dobry, właściwy, korzystny, uczciwy, grzeczny, smaczny, dobrze"
128,A1,section,"sekcja, część, dział, odcinek, fragment, paragraf, wycinek, cząstka, pomarańcz, przekrój, ciąć, pociąć, dzielić, podzielić, pobrać"
149,A2,use,"użycie, wykorzystanie, zastosowanie, użyteczność, użytkowanie, sens, cel, używać, użyć, stosować, zastosować, wykorzystywać, wykorzystać, przydać się, ktoś, zwyknąć"
154,A2,national,"narodowy, państwowy"
155,A1,c,Brak tłumaczenia
150,A2,while,"podczas gdy, w trakcie, dopóki, póki, chociaż, jakkolwiek, chwila, moment, spędzać, leniwie, i, przyjemnie, czas, byczyć się"
156,A1,information,"informacja, zawiadomienie"
152,A1,great,"wielki, świetny, wspaniały, zagorzały, świetnie, wspaniale, człowiek"
160,A2,against,"przeciwko, wbrew, z, na wypadek, coś, pod, o, do, na, tło"
147,A2,court,"sąd, dwór, kort, zalecać się"
158,A1,here,"tu, tutaj, oto, proszę"
159,B2,found,"zakładać, miasto, ufundować, odlewać"
157,A2,company,"towarzystwo, goście, spółka, firma, kompania"
163,A1,know,"wiedzieć, znać, pamiętać, rozumieć, doświadczać, przespać się, z, ktoś, wiedza"
151,B1,service,"usługa, przysługa, obsługa, służba, serwis, praca, nabożeństwo, obsługiwać, usługiwać, konserwować, naprawiać, obsługowy, służbowy, przepisowy, regulaminowy"
153,A2,within,"w, ciąg, odległość, promień, zasięg, granica, zakres, w ramach, we, wnętrze, wewnątrz, w środku"
146,A1,does,Brak tłumaczenia
162,A1,own,"własny, posiadać, mieć, przyznać, racja, nie, zaprzeczać"
169,A1,b,Brak tłumaczenia
165,A1,another,"kolejny, następny, dodatkowy, inny, drugi, nowy"
170,B2,data,dane
166,A2,power,"władza, moc, zasilanie, potęga, możliwość, wpływ, mocarstwo, osoba, u, napędzać"
171,A1,school,"szkoła, ławica, więzienie, szkolić, trenować, dawać szkołę, wykazywać, wyższość, kształtować, przez, trening, pływać, w"
173,A1,american,Brak tłumaczenia
167,A2,since,"odkąd, ponieważ, skoro, od, odtąd, ten, czas"
168,A1,back,"plecy, tył, grzbiet, obrońca, oparcie, koniec, zawracać, wspierać, z powrotem, od-, tylny, przeszły, boczny"
172,A2,university,uniwersytet
164,B1,development,"rozwój, zagospodarowanie, wywoływanie, film"
175,A1,small,"mały, młody"
174,A1,take,"wziąć, coś, złapać, chwycić, do, ręka, schwytać, przejąć, kontrola, wybrać, używać, użyć, jeść, spożywać, wystawiać się, wystawiać, własny, ciało, na, działanie, wykonać, jakiś, czynność, zająć się, być, pod, wpływ, odejmować, zająć, zagarnąć, przygarnąć, przywłaszczyć, wymagać, potrzebować, zaczerpnąć, pobrać, wejść, w, posiadanie, droga, specjalny, procedura, przyjąć, wiadomość, zaakceptować, uważać, rozumieć, zaskoczyć, ktoś, zadowolony, uderzyć, zostać, usunąć, zmusić, stosunek seksualny, odbyć, nabierać, pokonać, znosić, tolerować, włamywać się, okradać, rosnąć, rozwijać się, przyjąć się, uzyskać, popularność, wzięcie, branie, ogół, dobro, zgromadzony, ujęcie, krótki, sekwencja, próba, podejście, interpretacja, opinia, oszacowanie, robić, mina, przekupstwo"
182,A1,york,Brak ID w indeksie
161,A2,given,"dany, zastać, brać pod uwagę, założenie"
179,A1,house,"dom, budynek, izba, firma, ród, gatunek, muzyka, charakteryzować, się, taneczny, zapewnić, mieszkanie, mieścić"
180,A2,research,"badanie, naukowy, praca, badawczy, śledztwo, badać, dociekać"
183,A1,city,"duży, miasto, który, król, lub, królowa, nadać, specjalny, tytuł, zwykle, mieć, katedra, finansowy, centrum, Londyn, miejski, grodzki"
178,A1,large,"duży, ogromny, obszerny, liczny"
176,B1,total,"suma, całkowity, ogólny, kompletny, dodawać, sumować, obliczać, wynosić"
177,A1,different,"inny, odmienny, różny"
184,A2,might,"móc, wolno, moc, siła, potęga, potężny, możliwy"
181,A2,less,"mało, zmniejszać, bez, pomniejszyć, o, chyba, że"
189,A1,get,Błąd przetwarzania
191,A1,social,"społeczny, socjalny, stadny, gromadny, towarzyski"
185,A1,little,"mały, młody, mało, niewiele"
194,A2,committee,"komitet, komisja"
188,A1,men,Brak tłumaczenia
192,A1,so,"tak, w, taki, sposób, także, bardzo, więc, zatem, aby, żeby, prawdziwy, sol"
196,A2,area,"obszar, rejon, dziedzina, pole, powierzchnia"
193,A1,place,"miejsce, określony, miejscowość, dzielnica, dom, mieszkanie, lokal, obowiązek, umieszczać, kłaść, złożyć, określić, umiejscowić"
187,A2,still,"wciąż, ciągle, nadal, jeszcze, mimo to, nieruchomy, stały, niezmienny, niegazowany, martwy, cichy, okres, spokój, cisza, fotografia, aparatura, do, destylacja, alkohol"
190,A1,every,"każdy, co"
202,A1,long,"długi, długo, tęsknić, głoska, sylaba, long, inwestycja, długoterminowy"
200,A1,old,"stary, doświadczony, były, poprzedni, starożytny, dawny, w, wiek, czas"
203,A1,think,"myśleć, pomyśleć, zastanawiać się, sądzić, uważać, przypuszczać, wyobrażać sobie, mieć na myśli, nosić się z zamiarem, namysł"
198,A1,point,"punkt, miejsce, sedno, sprawa, istota, rzecz, kropka, znak, ostry, zakończenie, stopień, wskazywać, celować"
206,A2,last,"ostatni, zeszły, poprzedni, ubiegły, mało, chcieć, ostatnio, jako, trwać, starczać, przetrwać, wytrzymać, przeprowadzać, kopyto szewskie, łaszt"
195,A1,too,"za, zbyt, nadmiernie, strasznie, nad wyraz, bardzo, też"
201,A1,children,Brak tłumaczenia
197,A1,group,"grupa, grupować"
204,B1,public,"publiczny, społeczny, nieprywatny, społeczeństwo, ludzie, publiczność, czytelnik, zwiedzać"
209,A2,control,"władza, panowanie, nadzór, wpływ, kontrola, przełącznik, pokrętło, sekwencja, sterować, terminal, znak, stery, rządzić, kierować, regulować, kontrolować, opanowywać"
210,A1,table,"stół, towarzystwo, siedzący, przy, tabela, tabliczka, stołowy, stabelaryzować"
205,A1,important,ważny
211,A2,education,"edukacja, oświata, szkolnictwo, kształcenie, nauczanie, wykształcenie, pedagogika, edukacyjny, oświatowy"
215,A1,go,"ruch, próba, go, zgoda, zbieg okoliczności, poruszać się, iść, wyjść, umrzeć, zostać, sprzedać, powodzić się, działać, prowadzić, znikać, pasować, podróżować, rozejść się, powiedzieć, stać się, zrobić się"
212,A1,come,"przychodzić, przybywać, nadchodzić, pochodzić, występować, pojawiać się, manifestować się, dochodzić, doznawać, orgazm, przybycie, sperma"
216,A1,program,"program, programować, planować, nastawiać"
199,B1,department,"departament, wydział, ministerstwo"
186,A1,business,"biznes, interes, sprawa, kwestia, firma, przedsiębiorstwo, stado, fretka, biznesowy"
208,A2,value,"wartość, zaleta, cenić, szacować, oszacowywać, wyceniać"
207,A2,fact,"fakt, okoliczność"
213,A1,period,"okres, epoka, lekcja, miesiączka, kropka"
219,A1,end,"koniec, zakończenie, skrajny, część, granica, kres, śmierć, zgon, cel, wynik, skończyć, zakończyć, skończyć się, zakończyć się"
221,A1,second,"drugi, sekunda, chwila, baza, dokładka, po drugie, popierać, delegować"
218,A1,war,"wojna, konflikt, wojenka, toczyć"
217,A1,office,"biuro, urząd"
225,A1,health,"zdrowie, stan, ciało, lub, duch, kondycja, jako, zwrot, używać, przy, toast"
226,A1,never,"nigdy, wcale, nie, w ogóle"
222,A2,few,"mało, niedużo"
230,B1,services,Brak ID w indeksie
223,A2,study,"nauka, badanie, myśl, troska, pokój, w, mieszkanie, przeznaczać, do, czytanie, pisanie, czytelnia, uczyć się, studiować"
232,A1,form,"kształt, figura, formularz, rytuał, forma, klasa, formatka, ławka, utworzyć, założyć, uformować, ustanowić, kształtować"
224,A1,say,"mówić, powiedzieć, recytować, opowiedzieć, wskazywać, być, napisany, że, szansa, na, wypowiedzenie, się"
220,A2,interest,"zainteresowanie, zaciekawienie, przedmiot, troska, lub, entuzjazm, odsetka, udział, grupa, mieć, wspólny, interes, wzbudzać, ciekawość, zaciekawić, zainteresować"
214,A2,report,"raport, huk, trzask, raportować, donosić, odpowiadać, być, bezpośredni, meldować"
229,A2,country,"kraj, wieś, kraina, region, country, wiejski"
237,A1,most,"much, dużo, many, bardzo, naj-"
233,A2,possible,"możliwy, prawdopodobny, osiągalny, wykonalny"
239,A2,local,"lokalny, miejscowy, tubylec, pub"
236,A1,until,"aż, przed, do, dopóki, nie, czas"
231,A1,board,"tablica, podkładka, rada, płyta, wikt, deska, pokład, rozdanie, wchodzić, na"
240,A1,action,"akcja, działanie, czyn, czynność, ruch, postępowanie, cywilny, walka, traktura"
238,A1,again,"ponownie, znów, znowu, przypominać, ja, przeciw"
243,B1,process,"proces, przebieg, postępowanie, uruchomiony, program, przetwarzać, analizować, rozpatrywać"
227,B1,thus,"zatem, tak więc, stąd, a, w, ten, sposób, tak"
242,A1,four,"cztery, 4, czwórka, czterolatek, czterolatka"
246,A1,home,"dom, rodzinny, mieszkanie, miejsce, zamieszkanie, ojczyzna, schronisko, przytułek, meta, domowy, miejscowy, krajowy, wewnętrzny, dobrze, wymierzyć, u, siebie, w, do, cel, stworzyć, ognisko"
248,A2,members,Brak ID w indeksie
234,B1,whether,czy
245,A1,example,"przykład, wzór"
247,A2,certain,"pewny, nie, wzbudzając, wysoce, prawdopodobny, nieuchronny, określony, wyspecyfikowany, pewien, jakiś, niejaki, taki"
251,A1,hand,"ręka, dłoń, strona, wskaźnik, wskazówka, podpis, styl, pismo, pomoc, pomocny, wpływ, kontrola, umiejętność, robotnik, rozdanie, partia, gracz, wręczyć, podać, pomóc, ręczny, do"
250,A2,down,"na, dół, w, południe, za, miasto, do, przód, trawiasty, pagórek, pole, puch, wydma, siad, zdołowany, niski, przegrywać, wykonać, unieruchomić, działać, bez, obalić, powalić, sprowadzić, ziemia, wypić"
235,A2,following,"następujący, następny, wiać, z tyłu, bezpośrednio, po"
249,A2,among,"wśród, między, pomiędzy"
256,A1,called,Brak ID w indeksie
253,A2,rate,"stawka, cena, tempo, prędkość, wskaźnik, stopa, oszacować, ocenić, zaklasyfikować"
258,A1,cases,Brak ID w indeksie
252,A1,give,"dawać, oddawać, przekazywać, zaprezentować, publicznie, ustąpić, poddać się, być, elastyczny"
228,B2,means,"środek, zasób, możliwość"
241,A2,effect,"efekt, rezultat, skutek, działanie, oddziaływanie, obowiązywanie, spowodować"
254,A2,several,"kilka, poszczególny, każdy, swój, oddzielny"
257,A1,course,"kurs, tok, przebieg, tor, pole, leczenie, terapia, danie, warstwa, cegła, ganiać, gonić, ściekać, lać się, krążyć"
260,A1,line,"linia, kolejka, szereg, rząd, kabel, przewód, wiersz, linijka, specjalność, produkt, obrys, zmarszczka, lina, sznur, trasa, marszruta, tor, kolejowy, kreślić, ustawiać, w, liniować, wyścielić, wyłożyć, podszyć, stawać, rzędzie"
262,A1,change,"zmiana, reszta, drobne, zmieniać, przewijać, rozmieniać"
263,A1,women,Brak tłumaczenia
267,A1,person,"osoba, człowiek"
265,A1,am,Brak tłumaczenia
261,B1,present,"prezent, teraźniejszość, czas, teraźniejszy, przedstawiać, prezentować, aktualny, bieżący, obecny"
259,B1,county,"hrabstwo, jednostka, administracyjny, odpowiednik, powiat, teren, podlegać, hrabia"
268,B1,available,"dostępny, wolny"
271,A2,international,międzynarodowy
270,A1,question,"pytanie, kwestia, wątpliwość, wątpić, kwestionować, pytać, przesłuchiwać"
264,A2,taken,Brak tłumaczenia
275,B1,land,"ziemia, stały, ląd, kraj, teren, lądować"
272,B1,president,"prezydent, prezydentka, prezes"
273,B1,amount,"suma, kwota, ilość, wynosić, sprowadzać, się"
276,A1,family,rodzina
274,A2,figure,"liczba, cyfra, figura, sylwetka, rysunek, wykres, postać, wizerunek, osobistość, figurować, wywnioskować, uznać, obliczyć"
280,A1,special,"specjalny, szczególny, wyjątkowy"
281,A2,conditions,Brak ID w indeksie
279,A2,cost,"kosztować, szacować, koszt"
277,A2,although,chociaż
284,A2,results,Brak ID w indeksie
278,A1,often,często
282,B1,economic,"ekonomiczny, gospodarczy, rentowny"
285,A2,production,produkcja
287,A1,history,historia
289,A1,find,"znaleźć, odkryć, uważać, za, uznawać, odkrycie, znalezisko"
288,A2,necessary,"niezbędny, konieczny, nieunikniony"
283,B1,including,"w tym, wliczając w to"
266,A1,john,"klient, prostytutka, kibel, ubikacja"
290,A1,right,"prawy, dobry, poprawny, odpowiedni, słuszny, mieć, racja, prosty, prostokątny, prawicowy, nie, zakrzywić, w porządku, zdrowy, po, strona, w, prawo, dokładnie, bezpośrednio, bardzo, faktycznie, rzeczywiście, poprawnie, dobrze, wielce, słusznie, zgadzać się, no, prawda, sprawiedliwość, prawica, naprawić, postawić, pionowo, wrócić, do, pion"
292,A2,air,"powietrze, aura, powiew, podmuch, posmak, ślad, pieśń, klima, powietrzny, lotniczy, wietrzyć, przewietrzyć, suszyć, na"
293,B2,federal,federalny
244,A2,based,"z, siedziba, główny, oparty, wzorowany, pokazywać, podziw, i, uznanie, dla, czyj, pogląd"
286,B1,required,"nieodzowny, niezbędny"
298,A1,best,"dobry, dobrze, usilny, staranie, mistrz, pobić, przewyższyć, pokonać, we, współzawodnictwo"
294,A2,south,"południe, południowy, na"
296,A2,therefore,"zatem, dlatego, więc, z, tego, powód"
300,B1,percent,procent
295,A1,subject,"podmiot, przedmiot, w, szkoła, motyw, temat, zawartość, subiekt, osoba, badać, poddany, podbity, podlegający, podległy, narażony, poddać, podporządkować"
303,A1,al,Brak tłumaczenia
304,B2,commission,"komisja, popełnienie, zlecenie, zamówienie, zarządzenie, zlecać, zamawiać, zarządzać, mianować, oficer"
255,A1,having,Brak tłumaczenia
299,A2,rather,"raczej, dość, całkiem, stosunkowo"
301,B2,god,"bóg, bóstwo, bożek, bożyszcze"
308,A1,set,"zestaw, zbiór, odbiornik, aparat, odbiorczy, plan, zdjęcie, set, dekoracja, tendencja, kierunek, koteria, nora, borsuk, agregat, krąg, ludzie, grupa, o, podobny, lęg, permanentny, odkształcenie, gotowy, stały, ustalony, nieruchomy, postanowić, określony, kłaść, ustawiać, nastawiać, prostować, przygotowywać, powodować, zachodzić, ustalać, zrastać się, zaschnąć"
297,A1,others,inni
307,A2,chapter,"rozdział, oddział, okres, kapituła"
306,B1,policy,"polityka, linia, polityczny, taktyka, podejście, do, coś, polisa, ubezpieczeniowy, zbiór, zasada, norma, roztropny, rząd"
269,A1,days,"dniami, za dnia, czasy, era, życie, żywot"
302,A1,held,Brak tłumaczenia
305,B1,provided,"o ile, pod warunkiem, że"
309,B1,property,"własność, mienie, nieruchomość, posiadłość, majątek, właściwość, cecha, intelektualny"
310,A1,side,"strona, bok, drużyna, sportowy, połówka, brzeg, boczny, uboczny, poboczny, angażować się, po, któryś, ze, stanąć, jakiś, wykończyć, siding"
312,A2,thought,"myśl, pomysł, myślenie, namysł, zdanie, opinia"
314,A1,always,"zawsze, stale"
319,A2,far,"daleki, daleko, znacznie"
313,A1,left,"lewy, lewicowy, lewostronny, w lewo, na lewo, strona, lewica"
316,A1,five,"pięć, 5, piątka, banknot, pięciodolarowy, pięciolatek, pięciolatka, piąty"
318,A1,book,"książka, księga, zamówić, rezerwować, rejestrować, księgować, meldować się"
317,A1,field,"pole, ciało, teren, boisko, wystawić, odpowiadać, polowy, polny"
322,A1,due,"winien, należny, właściwy, spodziewać się, oczekiwać, prosto, opłata, członkowski"
320,B2,known,znany
311,A1,came,Brak tłumaczenia
315,A2,level,"poziom, piętro, wysokość, poziomnica, poziomy, równy, płaski, spokojny, opanowany, wyrównywać, niwelować, poziomować, kierować, nakierowywać, ukierunkować"
325,A1,full,"pełny, napełniony, zapełniony, pyzaty, szeroki, maksymalny, najedzony, w pełni, pełnia, księżyc"
324,A2,political,polityczny
