external_id,front_text,back_text
0085,legal,"prawny, prawowity, legalny, sądowy"
0086,length,"długość, odległość, czas trwania"
0087,approach,"podejście, zbliżać się, podchodzić"
0088,associated,"związany, powiązany"
0089,civil,"obywatelski, cywilny"
0090,movement,"ruch, nurt, prąd, poruszenie, poruszać się"
0091,disease,choroba
0092,miles,"mile, mil"
0093,relations,"relacje, stosunki"
0094,funds,"środki, fundusze"
0095,cells,komórki
0096,army,"armia, wojsko, wojskowy"
0097,relationship,"związek, powiązanie, stosunek, relacja"
0098,charge,"opłata, zarzut, oskarżenie, natarcie, ładować, obciążać"
0099,extent,"stopień, zakres, zasięg, rozpiętość"
0100,flow,"przepływ, prąd, płynąć, krążyć"
0101,supply,"podaż, zaopatrzenie, dostawa, dostarczać"
0102,protection,ochrona
0103,throughout,"przez cały, wszędzie, przez cały czas"
0104,institute,instytut
0105,unless,"chyba że, o ile, nie"
0106,capacity,"pojemność, objętość, zdolność, wydajność, przepustowość, zdolność prawna"
0107,judgment,"pogląd, opinia, wyrok, orzeczenie, ocena"
0108,observed,"zaobserwowany, obserwować, obserwowany"
0109,former,"były, dawny, poprzedni"
0110,engineering,"inżynieria, inżynieryjny"
0111,demand,"wymaganie, żądanie, roszczenie, popyt, zapotrzebowanie, wymagać, żądać, domagać się"
0112,risk,"ryzyko, zagrożenie, ryzykować"
0113,directly,bezpośrednio
0114,standards,"standardy, normy"
0115,steel,"stal, stalowy"
0116,safety,"bezpieczeństwo, poczucie bezpieczeństwa"
0117,previous,"poprzedni, przedwczesny"
0118,entire,"cały, kompletny, całkowity, pełny"
0119,justice,"sprawiedliwość, wymiar sprawiedliwości, sędzia"
0120,rest,"odpoczynek, reszta, pauza, odpoczywać, opierać się, podpierać się"
0121,agricultural,"rolny, rolniczy"
0122,duty,"obowiązek, cło, opłata, służba, dyżur"
0123,prepared,"przygotowany, przygotować"
0124,equal,"równy, jednakowy, równać się"
0125,assistance,"pomoc, wsparcie, ratunek"
0126,otherwise,"inaczej, w przeciwnym razie, poza tym"
0127,status,"status, prestiż"
0128,presence,"obecność, prezencja"
0129,regulations,"przepisy, regulaminy"
0130,defined,"zdefiniowany, określony"
0131,benefits,"korzyści, świadczenia, zalety, korzystać"
0132,concerned,"zaniepokojony, zainteresowany"
0133,elements,"elementy, składniki"
0134,active,"aktywny, czynny, operatywny, promieniotwórczy, radioaktywny"
0135,consideration,"przemyślenie, rozważanie, uwaga, wzgląd"
0136,failure,"niepowodzenie, porażka, zaniedbanie, niewydolność, defekt"
0137,maximum,"maksimum, maksymalny"
0138,environmental,"środowiskowy, ekologiczny, dotyczący środowiska"
0139,aid,"pomoc, pomagać, wspomagać, wspierać"
0140,connection,"połączenie, przesiadka, koneksja, znajomość, związek, skojarzenie"
0141,literature,literatura
0142,independent,"niezależny, niepodległy, suwerenny, neutralny, bezpartyjny"
0143,sufficient,"wystarczający, dostateczny, wystarczalny"
0144,upper,"górny, wyższy, wierzchni, górna część"
0145,reduced,"zmniejszony, zredukowany"
0146,iron,"żelazo, żelazko, prasować"
0147,complex,"kompleks, zespół, skomplikowany, złożony, zawiły"
0148,relative,"krewny, krewna, względny, pokrewny, odnosić się"
0149,chemical,"chemiczny, substancja chemiczna"
0150,coal,węgiel
0151,southern,południowy
0152,immediately,"natychmiast, niezwłocznie, od razu"
0153,distance,odległość
0154,bureau,"biuro, agencja, biurko, wydział"
0155,commercial,"komercyjny, handlowy, reklama"
0156,progress,"postęp, czynić postępy"
0157,measures,"środki, miary, mierzyć"
0158,economy,"gospodarka, ekonomia, oszczędność"
0159,positive,"pozytywny, dodatni, korzystny, pewien"
0160,religious,"religijny, zakonnik, zakonnica"
0161,access,"dostęp, dojście, prawo"
0162,transportation,"transport, przewóz"
0163,internal,wewnętrzny
0164,cultural,"kulturalny, kulturowy"
0165,historical,"historyczny, dawny"
0166,balance,"bilans, równowaga, balansować, wyrównywać"
0167,defense,"obrona, defensywa, osłona"
0168,content,"treść, zawartość, objętość, istota"
0169,hearing,"słuch, posłuch, rozprawa, przesłuchanie, słyszenie"
0170,examination,"badanie, egzamin, kontrola"
0171,approximately,"około, w przybliżeniu"
0172,introduction,"wprowadzenie, przedmowa"
0173,minimum,"minimum, minimalny"
0174,motor,"silnik, motoryzacyjny"
0175,critical,"krytyczny, istotny, kluczowy"
0176,agriculture,rolnictwo
0177,selected,"wybrany, selekcjonowany"
0178,occur,"występować, zdarzać się, wystąpić"
0179,spirit,"duch, nastrój, spirytus"
0180,regional,regionalny
0181,serious,"poważny, znaczący"
0182,features,"cechy, funkcje, elementy"
0183,none,"żaden, nic, nikt, brak"
0184,considerable,"znaczny, pokaźny"
0185,maintenance,"utrzymanie, konserwacja"
0186,professor,profesor
0187,principles,"zasady, fundamentalne reguły"
0188,judge,"sędzia, oceniać, rozstrzygać"
0189,characteristics,"charakterystyka, cechy, cechy charakterystyczne"
0190,majority,większość
0191,approved,"zatwierdzony, zaakceptowany"
0192,essential,"niezbędny, zasadniczy"
0193,reduction,"redukcja, obniżenie"
0194,proceedings,"postępowania, obrady"
0195,northern,północny
0196,highly,"wysoce, bardzo"
0197,object,"przedmiot, obiekt, sprzeciwiać się"
0198,grant,"dotacja, grant, przyznać"
0199,rise,"wzrastać, wschodzić, wzrost"
0200,located,"zlokalizowany, położony"
0201,teaching,"nauczanie, dydaktyka"
0202,reasonable,"rozsądny, sensowny, umiarkowany"
0203,responsible,odpowiedzialny
0204,practical,"praktyczny, nadający się do praktycznego zastosowania"
0205,firm,"firma, przedsiębiorstwo, solidny, stanowczy, twardy"
0206,instance,"instancja, egzemplarz, sytuacja, przypadek, przykład"
0207,relatively,"stosunkowo, względnie"
0208,expenses,"wydatki, koszty"
0209,frequency,"częstotliwość, częstość, częstotliwościowy"
0210,responsibility,"odpowiedzialność, obowiązek"
0211,variety,"zróżnicowanie, różnorodność, rozmaitość, szeroki wybór, rodzaj, gatunek, odmiana językowa, odmiana mowy"
0212,contains,"zawierać, zawiera"
0213,appeal,"apelacja, odwołanie, apel, wezwanie, odezwa, zew, urok, apelować, zaapelować, wzywać, zaskarżyć, pociągać"
0214,treated,"leczony, traktowany, poczęstowany"
0215,containing,zawierający
0216,nuclear,"jądrowy, nuklearny"
0217,existence,"istnienie, egzystencja, byt, życie"
0218,christian,"chrześcijanin, chrześcijanka, chrześcijański"
0219,location,"lokalizacja, umiejscowienie, położenie, miejsce"
0220,election,wybory
0221,eastern,wschodni
0222,foundation,"fundacja, ufundowanie, fundament, podkład"
0223,network,sieć
0224,investigation,"śledztwo, badanie, dociekanie, dochodzenie"
0225,mental,"psychiczny, umysłowy, mentalny, stuknięty"
0226,laboratory,"laboratorium, pracownia, laboratoryjny"
0227,determination,"determinacja, ustalenie, określenie"
0228,pattern,"wzór, wykrój, szablon"
0229,concept,"pojęcie, koncepcja"
0230,fuel,"paliwo, opał, napęd, napędzać, podsycać"
0231,completely,"całkowicie, absolutnie, gruntownie, doszczętnie"
0232,merely,"tylko, jedynie"
0233,improvement,"poprawa, polepszenie, udoskonalenie, ulepszenie, usprawnienie"
0234,representative,"przedstawiciel, przedstawicielka, reprezentant, reprezentantka, kongresman, kongresmenka, reprezentatywny, przedstawicielski, reprezentacyjny, charakterystyczny"
0235,intended,"przeznaczony, zamierzony, planowany"
0236,techniques,"technika, metoda, techniki"
0237,appointed,"mianowany, powołany, desygnowany"
0238,forth,"naprzód, dalej, z ukrycia"
0239,bonds,"obligacje, więzi, spoiwa"
0240,maintain,"utrzymywać, podtrzymywać, twierdzić, zachowywać"
0241,entirely,"całkowicie, kompletnie, zupełnie"
0242,frequently,często
0243,vice,"imadło, wice, zastępca, wada"
0244,constitution,"konstytucja, ustrój, budowa ciała"
0245,comparison,"porównanie, stopniowanie"
0246,aspects,aspekty
0247,despite,"mimo, pomimo, niezależnie od"
0248,removed,"usunięty, odseparowany"
0249,ordinary,"zwykły, zwyczajny, przeciętny"
0250,concentration,"koncentracja, skupienie, stężenie"
0251,relating,"odnoszący się, dotyczący, związany z"
0252,railroad,"kolej, linia kolejowa"
0253,affected,"dotknięty, poruszony, afektowany"
0254,alternative,"alternatywa, alternatywny"
0255,assets,"aktywa, majątek, zasoby"
0256,governor,"gubernator, zarządca, członek zarządu, naczelnik więzienia"
0257,pain,"ból, utrapienie, męka, trud, sprawiać ból"
0258,processing,"przetwarzanie, przetwórstwo, przerób"
0259,storage,"przechowywanie, magazynowanie, magazyn, pamięć"
0260,assistant,"asystent, asystentka, pomocnik, pomocnica, zastępca, pomocniczy"
0261,worth,"wartość, wartościowość, użyteczność, wart, zasługiwać na"
0262,definition,definicja
0263,conclusion,"konkluzja, wniosek"
0264,damage,"uszkodzenie, szkoda, odszkodowanie, uszkadzać, szkodzić, niszczyć"
0265,slightly,"lekko, nieco, trochę, nieznacznie"
0266,absence,"nieobecność, brak"
0267,permit,"pozwolenie, przepustka, pozwalać, zezwolenie"
0268,limit,"granica, limit, ograniczenie, ograniczać"
0269,transport,"transport, transportowy, transportować, przewozić"
0270,respectively,odpowiednio
0271,railway,kolej
0272,connected,"połączony, powiązany, związany"
0273,waste,"odpad, odpady, marnotrawstwo, strata, marnować, marnotrawić, niszczyć, bezwartościowy, odpadowy"
0274,conducted,"przeprowadzony, prowadzony"
0275,session,"sesja, posiedzenie"
0276,experiments,"eksperymenty, doświadczenia"
0277,selection,"selekcja, wybór"
0278,opening,"otwarcie, początek, inauguracja, oferta pracy, debiut, otwarty, początkowy, przestrzeń, dziura"
0279,extended,"rozszerzony, przedłużony, rozbudowany"
0280,stress,"stres, presja, nacisk, naprężenie, akcent, podkreślenie, obciążać, akcentować, podkreślać"
0281,guide,"przewodnik, przewodniczka, oprowadzać, wskazówka, instrukcja"
0282,occurs,"występować, zdarzać się, pojawiać się, występuje"
0283,religion,religia
0284,marked,"oznaczony, wyraźny, znaczący, wyróżniony, naznaczony"
0285,politics,polityka
0286,permanent,"stały, trwały, stabilny, nieprzerwany, ciągły, wieczny"
0287,broad,"szeroki, ogólny, rozległy"
0288,debt,"dług, zadłużenie"
0289,please,"prosić, sprawiać przyjemność, zadowalać, dogadzać, proszę"
0290,lay,"leżeć, kłaść, położyć, znosić, laicki, laik"
0291,race,"wyścig, rasa, ścigać się, zgłaszać się do"
0292,sex,"płeć, seks, płciowy"
0293,reserve,"rezerwa, zapas, rezerwat, rezerwować, zastrzeżenie, zachować, odraczać, odkładać, powściągliwość"
0294,sort,"rodzaj, typ, gatunek, klasyfikować, sortować, porządkować, segregować"
0295,van,"furgonetka, samochód dostawczy"
0296,skin,"skóra, skórka, karnacja, osłona, obdzierać, usuwać naskórek"
0297,season,"sezon, pora roku, seria, przyprawiać"
0298,combination,"kombinacja, połączenie, mieszanka"
0299,recognized,"rozpoznany, uznany"
0300,gain,"zyskiwać, zyskać, zdobywać, zdobyć, osiągać, osiągnąć, zysk, korzyść, zdobycz, przyrost, wzrost, wzmocnienie, zyski"
0301,largely,"w dużej mierze, przeważnie"
0302,port,"port, przystań, port morski, port lotniczy, otwór, szczelina, brama, burta, wino portowe"
0303,mexico,Meksyk
0304,conflict,"konflikt, spór, zatarg, sprzeczność, walka, kolidować"
0305,engaged,"zaręczony, zaangażowany"
0306,origin,"pochodzenie, początek, źródło, geneza"
0307,solid,"solidny, stały, ciało stałe, bryła"
0308,numerous,"liczne ,liczny"
0309,vehicle,pojazd
0310,substantial,"istotny, pokaźny, znaczny"
0311,preparation,"przygotowanie, przygotowania, preparacja, przygotowywać"
0312,command,"polecenie, komenda, rozkaz, kierownictwo, dowództwo, rozkazywać, kontrolować"
0313,joint,"staw, połączenie, złącze, spęcie, joint, skręt"
0314,efficiency,"skuteczność, wydajność, sprawność"
0315,possibility,możliwość
0316,republic,republika
0317,documents,dokumenty
0318,combined,"połączony, złożony, łączny"
0319,derived,"pochodny, wyprowadzony"
0320,establishment,"ustalenie, ustanowienie, kierownictwo, zakład, placówka, elita"
0321,composition,"kompozycja, utwór, układ, skład"
0322,signal,"sygnał, zapowiedź, sygnalizować, zapowiadać"
0323,electrical,elektryczny
0324,depth,"głębokość, głębia"
0325,brief,"krótki, zwięzły, streszczenie, skrót, streścić"
0326,entry,"wpis, zgłoszenie, odprawa, wejście, zapis, hasło"
0327,edge,"krawędź, brzeg"
0328,global,"globalny, całościowy, światowy"
0329,injury,"zranienie, obrażenie, uraz"
0330,consumption,"konsumpcja, spożycie, zużycie"
0331,immediate,"natychmiastowy, bezpośredni"
0332,bound,"związany, zobowiązany, granica"
0333,properly,"właściwie, poprawnie, odpowiednio, prawidłowo"
0334,inches,cale
0335,laid,"położyć, ułożyć, układany"
0336,moreover,"ponadto, oprócz tego, poza tym"
0337,edition,"wydanie, edycja, redagowanie"
0338,excess,"nadmiar, nadwyżka, nadpłata, nadmierny, dodatkowy"
0339,fall,"jesień, upadek, spadać, upadać, opadać"
0340,reality,rzeczywistość
0341,quantity,"ilość, wielkość"
0342,layer,warstwa
0343,proof,"dowód, próba, test, korekta, odbitka próbna, odporny, stopień zawartości alkoholu, impregnacja"
0344,assumed,"przyjęty, domniemany, przypuszczalny"
0345,liquid,"płyn ,ciecz, ciekły, płynny"
0346,affect,"wpływać, oddziaływać, wywoływać, wzruszać, poruszać, afekt"
0347,typical,"typowy, charakterystyczny"
0348,cancer,"rak, nowotwór złośliwy"
0349,dependent,"zależny, uzależniony, uwarunkowany, podrzędny, osoba zależna"
0350,instruction,"instrukcja, polecenie, dyrektywa, przepis, wskazówka, instruktaż"
0351,findings,"wyniki, ustalenia, odkrycia, spostrzeżenia"
0352,mechanical,"mechaniczny, bezwiedny, automatyczny"
0353,proportion,"stosunek, proporcja, odsetek"
0354,recommended,"zalecany, polecany, polecać, zalecać, zalecane"
0355,engine,"silnik, motor, lokomotywa, aparat, napęd"
0356,channel,"kanał, koryto, telewizyjny, kierować, kanalizować"
0357,primarily,"głównie, przede wszystkim"
0358,consumer,"konsument, klient, nabywca, odbiorca"
0359,philosophy,"filozofia, światopogląd"
0360,pounds,"funt, funty, funtów"
0361,settlement,"ugoda, porozumienie, osada, rozstrzygnięcie, rozliczenie, zasiedlenie, osadnictwo"
0362,desire,"ochota, chęć, pragnienie, pożądanie, pragnąć, pożądać"
0363,cotton,"bawełna, bawełniany"
0364,marine,"morski, marynarski"
0365,proved,"udowodniony, dowiedziony, udowodnić, dowieść, udowodniono"
0366,delivery,"dostarczanie, dostawa, doręczenie, poród"
0367,closely,"dokładnie, z bliska, blisko, ściśle"
0368,mission,"misja, zadanie"
0369,anti,"przeciw, anty"
0370,aware,"świadomy, poinformowany, powiadomiony"
0371,approval,"akceptacja, zgoda, pochwała, zatwierdzenie"
0372,monthly,"miesięcznik, miesięczny, comiesięczny, co miesiąc, miesięcznie"
0373,continuous,"ciągły, ustawiczny"
0374,device,"urządzenie, przyrząd"
0375,rapid,"szybki, gwałtowny, wartki"
0376,minor,"drobny, pomniejszy, drugorzędny, nieletni, małoletni, molowy, niewielki"
0377,ensure,"zapewnić, zagwarantować, zadbać o"
0378,contribution,"wkład, zasługa, datek, składka"
0379,protect,"chronić, zabezpieczać, udzielać ochrony"
0380,observations,"obserwacje, spostrzeżenia"
0381,electronic,"elektroniczny, elektronowy"
0382,recovery,"powrót do zdrowia, wyzdrowienie, odzyskanie, odzyskiwanie"
0383,leadership,"przywództwo, kierownictwo, przewodzenie"
0384,identity,tożsamość
0385,severe,"srogi, surowy, dotkliwy, groźny, poważny"
0386,rapidly,"szybko, gwałtownie"
0387,calculated,"przemyślany, wyrachowany, obliczony"
0388,membership,członkostwo
0389,career,"kariera, zawód"
0390,pure,"czysty, nieskażony, kompletny"
0391,apparent,"oczywisty, widoczny, pozorny"
0392,formal,"formalny, oficjalny"
0393,battle,"bitwa, walka, walczyć"
0394,soul,"dusza, soul, życie, wigor"
0395,examined,"zbadano, przeanalizowano, sprawdzono, zbadany"
0396,sand,"piasek, pustynia"
0397,measurements,"pomiary, wyniki pomiarów"
0398,academic,"akademicki, uniwersytecki, naukowy"
0399,nevertheless,"niemniej jednak, mimo to"
0400,radiation,"promieniowanie, radiacja"
0401,crop,"plon, uprawa, przycinać, przyciąć"
0402,possession,"własność, posiadłość, posiadanie"
0403,avenue,aleja
0404,height,"wysokość, wzrost, szczyt, wyżyna"
0405,cycle,"cykl, obieg, okres, seria"
0406,obvious,"oczywisty, wyraźny, ewidentny, jawny"
0407,sheet,"prześcieradło, kartka, arkusz"
0408,proposal,"propozycja, wniosek, oświadczyny"
0409,suddenly,nagle
0410,vessels,"naczynie, okręt, statek, naczynie krwionośne, statki"
0411,superior,"przełożony, zwierzchnik, lepszy, wyższy, górny, pierwszorzędny, wyniosły"
0412,mixed,"mieszany, zmieszany, przemieszany, wymieszany"
0413,inspection,"inspekcja, kontrola"
0414,conservation,"ochrona, rezerwat, konserwacja"
0415,spanish,"hiszpański, Hiszpan, Hiszpanka"
0416,democratic,demokratyczny
0417,emphasis,"nacisk, podkreślenie, emfaza"
0418,assigned,"przydzielony, przypisany, zlecony"
0419,capable,"zdolny, uzdolniony, sposobny"
0420,deposits,"depozyt, osad, złoże, deponować, depozyty"
0421,round,"okrągły, runda, kolejka, nabój, okrążać, zaokrąglać, wokół, dookoła"
0422,decrease,"zmniejszanie, zmniejszać, spadek"
0423,equally,"równo, jednakowo, podobnie, w równym stopniu, jednocześnie, równie"
0424,tissue,"chusteczka, tkanka"
0425,secure,"pewny, bezpieczny, zabezpieczyć, umocować, zapewnić"
0426,valuable,"wartościowy, cenny, kosztowny"
0427,acquired,nabyty
0428,scope,"zakres, zasięg, mikroskop, teleskop, endoskop"
0429,significance,"znaczenie, ważność, istotność, waga"
0430,criteria,"kryterium, kryteria"
0431,revised,"zrewidowany, poprawiony, skorygowany, zmieniony"
0432,fifth,piąty
0433,plus,"plus, znak plus, dodatni, oprócz, dodatkowo"
0434,diameter,średnica
0435,vision,"wizja, widzenie, obraz, objawienie, proroctwo, zjawa, wzrok"
0436,steam,"para, parować, gotować na parze"
0437,delivered,"dostarczać, dostarczyć, wygłaszać, odebrać poród, dostarczony"
0438,enemy,"wróg, nieprzyjaciel, przeciwnik, nieprzyjacielski"
0439,unable,"niezdolny, nie móc, nie być w stanie"
0440,interaction,"oddziaływanie, interakcja"
0441,unique,"unikat, unikatowy, wyjątkowy, niepowtarzalny, unikalny"
0442,via,"przez, poprzez"
0443,efficient,"wydajny, efektywny, produktywny, sprawny"
0444,curve,"krzywa, łuk, zakrzywienie, zakręt, krzywić, wyginać, zaokrąglać"
0445,denied,"odmówić, odmawiać, zaprzeczyć, odrzucony, odmówiono"
0446,angle,"kąt, róg, punkt widzenia, perspektywa"
0447,economics,"ekonomia, ekonomika"
0448,distributed,"dystrybuować, rozdzielać, rozprowadzać, rozdzielony, rozłożony, rozproszony"
0449,organic,"organiczny, ekologiczny"
0450,comments,"komentarz, uwaga, komentarze"
0451,temporary,"tymczasowy, przejściowy, chwilowy"
0452,sequence,"kolejność, następstwo, sekwencja, ciąg"
0453,experienced,doświadczony
0454,category,kategoria
0455,declared,"zadeklarowany, oświadczyć, deklarować"
0456,currently,"obecnie, aktualnie"
0457,violence,"przemoc, gwałtowność"
0458,suppose,"przypuszczać, zakładać, sądzić"
0459,boundary,granica
0460,confidence,"zaufanie, pewność siebie, przeświadczenie"
0461,stream,"strumień, potok, płynąć, napływać, strumień danych"
0462,parameters,"parametr, parametry"
0463,belief,"wiara, przekonanie, wyznanie"
0464,contrary,"przeciwny, sprzeczny, przeciwieństwo, przeciwnie"
0465,eventually,"ostatecznie, w końcu, docelowo"
0466,ad,"reklama, ogłoszenie"
0467,opposition,"opozycja, sprzeciw, opór"
0468,arrangement,"aranżacja, ustawienie, układ, ułożenie, zestaw, porozumienie, umowa, ustalenie"
0469,absolute,"absolutny, bezwarunkowy, bezwzględny, całkowity, absolut"
0470,objectives,cele
0471,crisis,kryzys
0472,narrow,"wąski, ciasny, ograniczony, wąskotorowy, zwężać, zwężać się, kurczyć się, mrużyć"
0473,household,"gospodarstwo domowe, domownik, służba, rodzina, domowy, gospodarczy"
0474,alcohol,alkohol
0475,registered,"zarejestrowany, rejestrować"
0476,oxygen,tlen
0477,literary,literacki
0478,pipe,"rura, fajka, przewód, fajka do palenia, gwizdek bosmański"
0479,committed,"zaangażowany, oddany"
0480,electron,elektron
0481,holy,święty
0482,behalf,w imieniu
0483,concluded,"zakończyć, zakończony, wnioskować, wywnioskować, zakończone"
0484,wire,"drut, kabel, przewód, telegram, depesza, podsłuch, wysyłać, podłączać"
0485,obviously,"oczywiście, widocznie, wyraźnie, najwyraźniej"
0486,tend,"mieć skłonność do, skłaniać się ku, opiekować się, doglądać, skłaniać się"
0487,flat,"mieszkanie, lokal, płaski, równina, bemol"
0488,visual,"wizualny, wzrokowy"
0489,symptoms,"objaw, symptom, objawy"
0490,constructed,"zbudowany, skonstruowany, konstruować"
0491,plain,"równina, płaszczyzna, prosty, zwyczajny, po prostu"
0492,mutual,"wzajemny, obopólny, wspólny"
0493,aside,"na bok, uwaga, wtrącenie, na marginesie"
0494,mere,"zwykły, zwyczajny, nieznaczny, niewielki, sam, czysty, jedynie"
0495,similarly,"podobnie, analogicznie"
0496,demonstrated,"demonstrować, zademonstrować, zademonstrowany, wykazany"
0497,limitations,"ograniczenia, ograniczenie"
0498,ocean,ocean
0499,spiritual,"duchowy, religijny"
0500,exposed,"odsłonięty, narażony, wyeksponowany"
0501,refused,"odmówić, odrzucić, odmówił"
0502,registration,"rejestrowanie, zapis, rejestracja"
0503,rare,"rzadki, rzadko, rozrzedzony, krwisty, niepospolity"
0504,onto,na
0505,induced,"wywołać, spowodować, skłonić, indukować, wywołany, spowodowany"
0506,empire,"cesarstwo, imperium"
0507,abstract,"abstrakt, streszczenie, streszczać, abstrakcyjny, oderwany"
0508,formula,"formuła, wzór, recepta"
0509,composed,"opanowany, złożony, skomponowany, komponować"
0510,arranged,"umówiony, zaaranżowany, ułożony, aranżować"
0511,normally,"zwykle, normalnie"
0512,consequently,"w konsekwencji, w rezultacie"
0513,occasion,"okazja, wydarzenie, powód"
0514,besides,"oprócz, poza, ponadto, poza tym"
0515,cattle,"bydło, żywy inwentarz, zwierzęta gospodarskie, inwentarz, majątek ruchomy"
0516,furthermore,"ponadto, na dodatek, poza tym"
0517,probability,prawdopodobieństwo
0518,commonly,"powszechnie, zazwyczaj, zwykle"
0519,modified,"zmodyfikowany, przerobiony, modyfikować"
0520,italian,"włoski, Włoch, Włoszka"
0521,infection,"infekcja, zakażenie"
0522,accurate,dokładny
0523,extreme,"skrajny, ekstremalny, skraj, ekstremum"
0524,incorporated,"zarejestrowany, spółka akcyjna, włączony, zintegrowany"
0525,option,"opcja, wybór, możliwość"
0526,settled,"ustalony, osiedlić się, załatwić, uregulować, rozliczony"
0527,compounds,"związki chemiczne, kompleksy, związki"
0528,mineral,"minerał, mineralny"
0529,involves,"zawierać, obejmować, wiązać się z, angażować, obejmuje"
0530,bulletin,"biuletyn, komunikat"
0531,qualified,"kwalifikowany, wykwalifikowany, dyplomowany, kompetentny, ograniczony, warunkowy, z zastrzeżeniem, upoważniony do"
0532,stable,"stabilny, stajnia"
0533,funding,"fundowanie, finansowanie"
0534,announced,"ogłoszony, zapowiedziany, ogłaszać, zapowiadać"
0535,evident,"ewidentny, widoczny, oczywisty"
0536,proceeding,"postępowanie, posiedzenie, przebieg, kontynuowanie"
0537,unemployment,bezrobocie
0538,psychological,psychologiczny
0539,enable,"umożliwiać, upoważniać, włączyć, aktywować, uruchamiać"
0540,partial,"częściowy, fragmentaryczny, niekompletny, stronniczy"
0541,academy,"akademia, szkoła wyższa"
0542,chemistry,"chemia, chemia między ludźmi"
