external_id,front_text,back_text
0044,study,"nauka, badanie, czytelnia, studiować, uczyć się"
0045,country,"kraj, państwo, wieś, kraina, region, wiejski"
0046,possible,"możliwe ,możliwy, prawdopodobny, osiągalny, wykonalny"
0047,following,"następujący, następny, po"
0048,local,"lokalny, miejscowy"
0049,effect,"efekt, rezultat, skutek, oddziaływanie"
0050,based,"oparty, bazujący"
0051,certain,"pewny, określony, jakiś, pewien"
0052,members,członkowie
0053,among,"wśród, pomiędzy"
0054,down,"na dół, w dół, dół, przygnębiony, obniżyć"
0055,rate,"stawka, cena, tempo, prędkość, wskaźnik"
0056,several,"kilka, poszczególny, oddzielny"
0057,international,międzynarodowy
0058,figure,"liczba, cyfra, figura, sylwetka, wykres, postać, figurować, obliczyć, rysunek"
0059,although,"choć, chociaż"
0060,cost,"kosztować, szacować, koszt"
0061,conditions,warunki
0062,results,wyniki
0063,production,produkcja
0064,necessary,"niezbędny, konieczny"
0065,air,"powietrze, aura, podmuch, lotniczy"
0066,south,"południe, południowy"
0067,therefore,"zatem, dlatego, więc"
0068,rather,"raczej, dość"
0069,chapter,"rozdział, oddział"
0070,level,"poziom, piętro, wyrównywać"
0071,far,"daleko, daleki, znacznie"
0072,political,polityczny
0073,evidence,"dowód, świadectwo"
0074,society,"społeczeństwo, stowarzyszenie"
0075,off,"wyłączony, odłączyć"
0076,low,"niski, tani, mały, obniżyć"
0077,common,"powszechny, pospolity, wspólny, częsty"
0078,next,"następny, kolejny, bliski"
0079,north,"północ, północny, na północ"
0080,position,"pozycja, posada, stanowisko, opinia, umieszczać, umiejscawiać, ulokować"
0081,trade,"handel, wymiana, transakcja, branża, zawód, handlowy, gospodarczy, branżowy, handlować"
0082,bill,"rachunek, banknot, projekt, ustawa, dziób, wystawiać"
0083,material,"materiał, tworzywo, materialny, rzeczowy, istotny, materiałowy"
0084,association,"skojarzenie, asocjacja, związek, stowarzyszenie, kongregacja"
0085,himself,"sam, sobie, siebie, on sam"
0086,nature,"natura, przyroda"
0087,method,"metoda, sposób"
0088,market,"rynek, targowisko, wprowadzać na rynek"
0089,west,"zachód, zachodni, na zachód"
0090,human,"człowiek, ludzki"
0091,third,trzeci
0092,view,"pogląd, opinia, widok, pole widzenia, oglądać, przeglądać"
0093,similar,podobny
0094,secretary,"sekretarz, sekretarka"
0095,products,produkty
0096,need,"potrzeba, wymagać, potrzebować, musieć"
0097,received,"otrzymane ,odebrać, otrzymać, przyjęty"
0098,average,"średnia, przeciętny, średni, obliczać, wynosić, średnio"
0099,death,"śmierć, zgon, umieranie, koniec, kostucha, śmiertelny, pośmiertny, pozgonny"
0100,purpose,"cel, zamiar, zastosowanie"
0101,considered,"uważać, uznawać, uznać, rozważany"
0102,model,"model, wzór, wzorzec, modelka, miniatura, modelować, wzorować się, naśladować"
0103,early,"wczesny, dawny, wcześnie"
0104,force,"siła, moc, natężenie, potęga, przemoc, oddziaływanie, zmuszać, przymusić, forsować"
0105,itself,"sam, sama, samo, siebie, sobie"
0106,major,"główny, specjalizacja, przedmiot, kierunek, znaczący, poważny, znaczny, durowy, specjalizować się"
0107,increased,"zwiększony, powiększony"
0108,support,"popierać, wspierać, podtrzymywać, utrzymywać, potwierdzać, kibicować, wsparcie, poparcie, podpora, pomoc techniczna"
0109,enough,"dość, dosyć, wystarczająco"
0110,specific,"specyficzny, wyraźny, charakterystyczny, właściwy, swoisty, specyfikacja, specyfik, konkretny"
0111,oil,"olej, oliwa, ropa naftowa, nafta, olejny, smarować, oliwić"
0112,private,"prywatny, szeregowy, starszy szeregowy"
0113,along,"wzdłuż, przy, po, na, naprzód, razem"
0114,knowledge,"wiedza, znajomość"
0115,ever,"kiedykolwiek, zawsze"
0116,whole,"całość, cały, pełny, całkowicie"
0117,natural,"naturalny, przyrodniczy, wrodzony, zwykły, normalny"
0118,million,milion
0119,training,"trening, szkolenie, ćwiczenie, tresura, tresować"
0120,population,"populacja, ludność, mieszkańcy"
0121,march,"marsz, maszerować, demonstrować, marzec"
0122,experience,"doświadczenie, przeżycie, doświadczać, przeżywać"
0123,account,"konto, rachunek, relacja, raport, rozliczać, wyjaśniać"
0124,structure,"struktura, konstrukcja, strukturyzować"
0125,labor,"praca, robocizna, poród"
0126,addition,"dodatek, dodanie, dopisek, dobudówka, członek"
0127,east,"wschód, wschodni, na wschód"
0128,single,"pojedynczy, wolny, niezamężny, pokój jednoosobowy, bilet, singiel"
0129,capital,"stolica, kapitał, wielka litera"
0130,medical,"medyczny, lekarski"
0131,continued,"kontynuowany, ciągły, dalszy, ciąg dalszy"
0132,plant,"roślina, zakład, fabryka, sadzonka, sadzić"
0133,century,"wiek, stulecie"
0134,center,"centrum, środek, centrować"
0135,especially,"szczególnie, zwłaszcza, wyjątkowo"
0136,except,"oprócz, z wyjątkiem, poza, chyba że"
0137,themselves,"sami, sam, siebie, sobie"
0138,space,"przestrzeń, miejsce, spacja, kosmiczny"
0139,perhaps,"może, być może"
0140,statement,"oświadczenie, stwierdzenie, wypowiedź, komunikat"
0141,quite,"całkiem, dosyć, zupełnie"
0142,gas,"gaz, benzyna, gaz ziemny, zatruć gazem"
0143,established,"ustanowiony ,założony, ustalony, przyjęty"
0144,quality,"jakość, cecha, właściwość"
0145,pressure,"ciśnienie, nacisk, presja, zmuszać"
0146,probably,"prawdopodobnie, zapewne"
0147,clear,"czysty, jasny, wyraźny, przejrzysty, zrozumiały, bezchmurny, jasno, wyraźnie, czyścić, opróżniać, sprzątać"
0148,road,"droga, ulica, szosa, jezdnia"
0149,sense,"zmysł, poczucie, wyczucie, rozsądek, sens, odczucie, wyczuwać"
0150,title,"tytuł, tytułować, zatytułować, nadawać tytuł"
0151,temperature,temperatura
0152,source,"źródło, rzeka, strumień"
0153,range,"zakres, donośność, zasięg, pasmo, łańcuch górski, skala, przemierzać, obejmować, wahać się"
0154,additional,"dodatkowy, uzupełniający"
0155,return,"wracać, zwracać, powrót, zwrot, przynosić, reportować"
0156,performance,"występ, wykonanie, odtworzenie, przedstawienie, osiągi, wynik, wydajność"
0157,developed,"rozwinięty, opracowany"
0158,military,"wojsko, wojskowy"
0159,seems,"wydawać się, zdawać się, wydaje się"
0160,issue,"kwestia, problem, wydanie, nakład, wydawać, publikować"
0161,published,"opublikowany, wydany"
0162,situation,"sytuacja, okoliczność"
0163,director,"dyrektor, dyrektorka, reżyser"
0164,unit,"jednostka, agregat"
0165,physical,"fizyczny, cielesny, materialny"
0166,toward,"ku, w kierunku, na, do"
0167,attention,"uwaga, zainteresowanie, opieka, troska"
0168,final,"finał, ostatni, końcowy, ostateczny, finałowy"
0169,across,"przez, na przełaj, w poprzek"
0170,normal,"normalny, zwykły, stan"
0171,chairman,"przewodniczący, prezes"
0172,direct,"bezpośredni, skierować, adresować, ukierunkować"
0173,staff,"personel, sztab"
0174,blood,"krew, pokrewieństwo"
0175,patients,pacjenci
0176,significant,"ważny, istotny, znaczący"
0177,solution,"rozwiązanie, roztwór"
0178,complete,"kompletny, całkowity, ukończony, wypełnić, zakończyć"
0179,agency,"agencja, urząd, przedstawicielstwo"
0180,whom,"kogo, kim, który"
0181,applied,"stosowany, zastosowany"
0182,recent,"niedawny, aktualny, ostatni"
0183,original,"oryginał, pierwotny, początkowy, oryginalny"
0184,response,"odpowiedź, reakcja"
0185,modern,"współczesny, nowoczesny, nowożytny"
0186,produced,"wyprodukowany, wytworzony"
0187,basic,"podstawowy, fundamentalny, bazowy, najprostszy"
0188,likely,"prawdopodobny, prawdopodobnie"
0189,opinion,"opinia, zdanie"
0190,degree,"stopień, tytuł naukowy, poziom"
0191,finally,"ostatecznie, w końcu, nareszcie, wreszcie"
0192,simple,"łatwy, prosty, zwykły"
0193,appropriate,"odpowiedni, właściwy, stosowny"
0194,cross,"krzyż, skrzyżowanie, przechodzić, poprzeczny"
0195,sent,wysłany
0196,appear,"pojawiać się, wydawać się, zdawać się, występować, pojawić się"
0197,discussion,dyskusja
0198,instead,"zamiast, natomiast"
0199,wide,"szeroki, szeroko"
0200,weight,"waga, ciężar, odważnik"
0201,understand,"rozumieć, zrozumieć"
0202,beyond,"poza, za, ponad"
0203,manner,"sposób, maniera"
0204,passed,"minąć, przechodzić, zdać, przeszedł"
0205,direction,"kierunek, cel, kierowanie, reżyseria, dyrekcja, wskazówka"
0206,indeed,"co więcej, naprawdę, rzeczywiście, istotnie, w rzeczy samej"
0207,lost,"zagubiony, zaginiony, stracony, przegrany"
0208,credit,"kredyt, uznanie, zaufanie, zasługa, udzielić, przypisać"
0209,hundred,"sto, setka"
0210,author,"autor, autorka, tworzyć"
0211,importance,"znaczenie, waga, ważność, doniosłość"
0212,text,"tekst, wiadomość, tekstowy, wysyłać, pisać odręcznie"
0213,notice,"ogłoszenie, wypowiedzenie, uwaga, wiadomość, zawiadomienie, powiadomienie, zauważać"
0214,exchange,"dewizowy, wymienny, giełdowy, walutowy, zamiana, wymiana, kurs, giełda, centrala telefoniczna, wymieniać, zamieniać"
0215,scale,"skala, podziałka, waga, łuska, wielkość, pomiarowy, skalować, przeskalować, wspiąć się na szczyt, skrobać, łuszczyć się"
0216,proper,"właściwy, prawidłowy, odpowiedni"
0217,simply,po prostu
0218,clearly,"wyraźnie, jasno, bez wątpienia, ewidentnie"
0219,contact,"kontakt, styczność, styk, zetknięcie, kontaktowy, kontaktować się"
0220,claims,"roszczenia, twierdzenia, twierdzić"
0221,heat,"ciepło, ogień, ogrzewać"
0222,actually,"właściwie, tak naprawdę, w rzeczywistości"
0223,operating,"operacyjny, roboczy, sprawny, funkcjonalny, działający"
0224,earth,"ziemia, gleba, świat, uziemiać"
0225,influence,"wpływ, wpływać"
0226,nearly,"prawie, niemal, blisko"
0227,continue,"kontynuować, dalej, wznowić"
0228,compared,"porównany, porównać, w porównaniu"
0229,electric,elektryczny
0230,referred,"skierowany, odnoszący się"
0231,voice,"głos, wyrażać, wypowiadać, wymawiać, dźwięcznie"
0232,either,"którykolwiek z dwóch, albo, lub, ani, też"
0233,towards,"ku, w kierunku, wobec"
0234,allowed,"dozwolony, upoważniony, zezwolony, pozwolony, dozwolone"
0235,opportunity,"okazja, możliwość, sposobność, szansa"
0236,meaning,"znaczenie, sens, oznaczać"
0237,behavior,zachowanie
0238,police,"policja, policyjny, patrolować"
0239,nation,"naród, państwo"
0240,reached,"osiągnięty, osiągnięty, osiągnął"
0241,educational,edukacyjny
0242,mentioned,"wspomniany, wzmiankowany"
0243,lot,"wiele, dużo, los, działka, seria"
0244,led,"prowadził, kierowany, prowadzony"
0245,sample,"próbka, wzorzec, próbować, pobierać próbkę"
0246,strength,"siła, moc, wytrzymałość, atut, zaleta"
0247,ability,"zdolność, umiejętność, talent"
0248,impact,"wpływ, oddziaływanie, uderzenie"
0249,front,"przód, front, przedni, napotkać, skonfrontować"
0250,daily,"codzienny, dzienny, dziennie, codziennie"
0251,lake,jezioro
0252,forward,"naprzód, do przodu, przedni, przesyłać, kierować"
0253,affairs,"sprawy, kwestie"
0254,description,opis
0255,filed,"złożony, wniesiony"
0256,success,sukces
0257,effort,"wysiłek, staranie, próba"
0258,scientific,naukowy
0259,fully,"całkowicie, w pełni"
0260,develop,"rozwijać, opracowywać"
0261,certainly,"z pewnością, na pewno, oczywiście"
0262,metal,"metal, metalowy"
0263,forest,"las, zalesiać"
0264,created,"utworzony, stworzony"
0265,recently,"niedawno, ostatnio"
0266,decided,"zdecydowany, zdecydował"
0267,offer,"oferta, propozycja, oferować"
0268,truth,"prawda, prawdziwość"
0269,communication,"komunikacja, łączność, porozumiewanie się"
0270,try,"próbować, usiłować, próba, spróbować"
0271,budget,"budżet, plan finansowy"
0272,separate,"oddzielny, odrębny, oddzielać"
0273,died,"umarł, zmarł"
0274,indicated,"wskazany, zaznaczony"
0275,serve,"służyć, podawać, obsługiwać"
0276,remain,"pozostać, utrzymywać się"
0277,suggested,"zasugerowany, proponowany, sugerowany"
0278,wood,drewno
0279,amended,"zmieniony, poprawiony"
0280,request,"prośba, żądanie, prosić, żądać, wniosek"
0281,expression,"wyrażenie, ekspresja"
0282,step,"krok, etap, kroczyć"
0283,middle,"środek, środkowy"
0284,agent,"agent, przedstawiciel"
0285,pass,"zaliczenie, przepustka, karta, wstęp, pas, przełęcz, podanie, przejazd, paszport, mijać, wyprzedzać, przechodzić, zdać, podawać, umrzeć, wystarczać, wydać, przejść"
0286,useful,"pożyteczny, pomocny, przydatny, użyteczny"
0287,professional,"profesjonalista, zawodowiec, fachowiec, wolny zawód, zawodowy, fachowy, profesjonalny, służbowy"
0288,easily,"łatwo, prosto, bez trudu, bez problemu, swobodnie, z łatwością"
0289,choice,"wybór, możliwość"
0290,regular,"regularny, stały, zwykły"
0291,image,"obraz, zdjęcie, wizerunek, odwzorowanie, odzwierciedlenie, zobrazowanie, wizja, ucieleśnienie, wyobrażać, przedstawiać, ucieleśniać, odzwierciedlać, odwzorowywać"
0292,dead,"martwy, nieżywy, zmarły, pośmiertny, zwiędnąć, obumrzeć, nieczuły, obojętny, wymrzeć, zepsuć się, wygasnąć, skonany, zupełny, nagle, prosto, dokładnie, na śmierć"
0293,error,"błąd, pomyłka, błędność, nieścisłość, odchylenie"
0294,raised,"podniesiony, wychowany, poruszony, hodowany"
0295,net,"sieć, siatka, Internet, netto, dochód netto, łapać, przynieść"
0296,speed,"szybkość, prędkość, przyspieszać"
0297,task,"zadanie, zajęcie, praca, dać komuś do wykonania, zlecać"
0298,drug,"lek, narkotyk"
0299,mark,"plama, skaza, znaczek, kreska, znak, znamię, stopień, ocena, cel, marka, zaznaczyć, oznaczyć, oceniać, punktować, zaobserwować, zapamiętać"
0300,lack,"niedostatek, brak, niedosyt, cierpieć na"
0301,arms,"ramiona, broń, uzbrojenie, herb"
0302,accepted,"ogólnie przyjęty, zaakceptowany"
0303,entered,"wejść, wprowadzić, zapisać, wpisać, wprowadzony"
0304,manager,"menedżer, menedżerka, kierownik, kierowniczka, agent, agentka"
0305,film,"film, filmowy, filmować, taśma filmowa, warstwa, cienki"
0306,summary,"streszczenie, podsumowanie"
0307,prevent,"zapobiegać, uniemożliwiać, przeszkadzać"
0308,thousand,tysiąc
0309,square,"kwadrat, plac, skwer, pole, nudziarz, kwadratowy, uczciwy, pod kątem prostym, podnosić do kwadratu, godzić się"
0310,labour,"praca, robocizna, siła robocza, poród, pracować, laburzystowski"
0311,myself,"się, siebie, sobie, sam, mnie, mną, ja sam"
0312,freedom,wolność
0313,sound,"dźwięk, odgłos, brzmienie, przesmyk, cieśnina, sondować, zdrowy, bezpieczny, rozsądny, słuszny, pewny, brzmieć, mocny, głęboki"
0314,whatever,"cokolwiek, obojętnie co, którykolwiek, cóż, wcale, w ogóle"
0315,chinese,"Chińczyk, Chinka, chiński"
0316,negative,"zaprzeczenie, negatyw, ujemny, negatywny, przeczący, negatywowy"
0317,expressed,wyrażony
0318,outside,"zewnętrzny, na zewnątrz, spoza, poza"
0319,branch,"gałąź, oddział, odgałęzienie, odgałęziać się"
0320,gold,"złoto, złoty, złocisty, kolor złoty"
0321,details,"szczegóły, detale"
0322,rock,"skała, kamień, rock, wysepka, skalisty, kamienisty, kołysać, poruszyć"
0323,represented,"przedstawiony, reprezentowany"
0324,performed,"wykonany, przeprowadzony, przedstawiony, wykonywany"
0325,cash,"gotówka, płatność gotówką, czek"
0326,coast,"wybrzeże, brzeg, nadbrzeże, pływać wzdłuż wybrzeża, jechać wzdłuż wybrzeża"
0327,share,"część, udział, akcja, dzielić, współdzielić, udostępniać, dzielić się, podzielić się"
0328,context,kontekst
0329,herself,"ona sama, samodzielnie, sobie samej"
0330,popular,"popularny, powszechny"
0331,traffic,"ruch drogowy, natężenie ruchu, handel, przewóz, targować się"
0332,doubt,"wątpliwość, wątpić"
0333,traditional,tradycyjny
0334,plate,"talerz, płyta, tablica, tabliczka, taca"
0335,style,styl
0336,african,"afrykański, Afrykanin, Afrykanka"
0337,village,"wieś, wioska"
0338,married,"żonaty, zamężny, małżeński"
0339,advanced,zaawansowany
0340,valley,dolina
0341,japanese,"japoński, Japończyk, Japonka, język japoński"
0342,advantage,"przewaga, korzyść, pożytek, walor, zysk, zaleta"
0343,principal,"główny, podstawowy, dyrektor, rektor, mocodawca, zleceniodawca, kapitał, kwota, dyrektor"
0344,royal,"królewski, monarchiczny, członek rodziny królewskiej"
0345,argument,"argument, spór, dyskusja"
0346,centre,"centrum, środek, centralny, środkowy, centrować, koncentrować"
0347,brown,"brąz, brązowy, brunatny, kasztanowaty, opalony, przyrumienić, zbrązowieć, opalić się"
0348,printed,"drukowany, wydrukowany"
0349,pacific,"spokojny, pokojowy, pacyficzny"
0350,accept,"akceptować, przyjmować, uznawać, zgadzać się, odbierać"
0351,attack,"atak, napaść, atakować, napadać"
0352,wish,"chcieć, życzyć sobie, pragnąć, życzenie, żałować"
0353,failed,"nieudany, oblać, zawieść"
0354,avoid,"unikać, powstrzymywać się, zapobiegać"
0355,impossible,"niemożliwy, niewykonalny, nieprawdopodobny, nie do przyjęcia, nieznośny, niemożliwe"
0356,competition,"rywalizacja, współzawodnictwo, konkurencja, konkurs, turniej"
0357,official,"oficjalny, urzędowy, służbowy, formalny, biurokratyczny, oficjał, urzędnik"
0358,bit,"kawałek, bit, trochę"
0359,editor,"redaktor, edytor, montażysta"
0360,native,"mieszkaniec, mieszkanka, tubylec, autochton, ojczysty, rodzimy, wrodzony"
0361,deal,"handlować, rozdawać, traktować, poradzić sobie, umowa, transakcja"
0362,usual,"zwyczajny, taki jak zwykle, zwykły"
0363,citizens,obywatele
0364,apparently,"najwyraźniej, na pozór"
0365,attempt,"próba, staranie, zamach, próbować, usiłować"
0366,explain,"wyjaśniać, tłumaczyć, wyjaśnić"
0367,chance,"szansa, okazja, sposobność, przypadek, ryzyko, prawdopodobieństwo, ryzykować"
0368,kingdom,królestwo
0369,improve,"poprawiać, polepszać, doskonalić, ulepszać, poprawić"
0370,contrast,"kontrast, skontrastować"
0371,canadian,"kanadyjski, Kanadyjczyk, Kanadyjka"
0372,generation,pokolenie
0373,zone,strefa
0374,appearance,"wygląd, wizerunek, pojawienie się, występ"
0375,passage,"korytarz, pasaż, przejście, przewód, ustęp, fragment"
0376,suitable,"właściwy, odpowiedni, stosowny, nadający się"
0377,organized,"zorganizowany, uporządkowany"
0378,mining,"górnictwo, kopalnictwo, górniczy"
0379,museum,"muzeum, muzealny"
0380,fresh,"świeży, rześki, nowy, bezczelny"
0381,salt,"sól, solić, zasolić, słony"
0382,exactly,"dokładnie, właśnie"
0383,search,"szukać, wyszukiwać, poszukiwać, poszukiwanie, wyszukiwanie, przeszukanie"
0384,silver,"srebro, srebrny, posrebrzyć"
0385,shape,"kształt, figura, forma, kształtować, formować"
0386,background,"tło, kontekst, doświadczenie, pochodzenie, środowisko, drugoplanowy"
0387,consists,"składać się, składa się z, składa się"
0388,crime,"przestępstwo, zbrodnia, przestępczość"
0389,safe,"bezpieczny, sejf"
0390,ancient,"starożytny, antyczny, starodawny, pradawny"
0391,wave,"fala, machanie, falować, machać, pomachać, powiewać"
0392,ill,"chory, niezdrowy, źle"
0393,youth,"młodość, młodzież, młodzieniec"
0394,adult,"dorosły, osoba dorosła, pełnoletni"
0395,bay,"zatoka, wawrzyn, laurowy, szczekać"
0396,signed,"podpisany, podpisać"
0397,load,"ładunek, ciężar, obciążenie, ładować, wczytywać"
0398,path,"ścieżka, dróżka, tor, droga, trajektoria"
0399,strategy,"strategia, plan działania"
0400,fear,"strach, obawa, lęk, obawiać się, bać się"
0401,exercise,"ćwiczenie, ćwiczyć"
0402,emergency,"nagły wypadek, sytuacja awaryjna, awaryjny"
0403,highway,"droga główna, autostrada, szosa"
0404,difficulty,trudność
0405,mainly,głównie
0406,sought,"poszukiwany, dążyć do, szukać"
0407,apart,"osobno, oddzielnie, oprócz, z dala od siebie"
0408,machinery,"maszyneria, urządzenia,"
0409,suggests,"sugerować, wskazywać, sugeruje"
0410,indicates,"wskazywać, oznaczać, wskazuje"
0411,schedule,"harmonogram, plan, grafik, rozkład, zaplanować"
0412,fees,"opłaty, honoraria, składki"
0413,perfect,"idealny, doskonały, doskonalić"
0414,possibly,"możliwie, prawdopodobnie, ewentualnie, być może"
0415,clerk,"urzędnik, sprzedawca"
0416,petition,"petycja, skarga, wniosek, składać"
0417,structural,"strukturalny, budowlany"
0418,instrument,"instrument, przyrząd, narzędzie"
0419,acres,"akry, akr"
0420,ministry,"ministerstwo, duszpasterstwo, posługa"
0421,award,"nagroda, odznaczenie, wyróżnienie, przyznać"
0422,frank,"szczery, frank, frankować"
0423,female,"żeński, samica, wtyczka żeńska, kobieta"
0424,column,"kolumna, słup, felieton"
0425,extremely,"niezwykle, nadzwyczajnie, wybitnie"
0426,ought,"powinien, należy"
0427,suit,"garnitur, pozew, pasować, odpowiadać"
0428,mechanism,"mechanizm, sposób działania"
0429,philadelphia,Filadelfia
0430,admitted,"przyjęty, uznany, dopuszczony, przyznany"
0431,soft,"miękki, delikatny"
0432,chamber,"izba, komora, sala, komnata"
0433,usa,Stany Zjednoczone
0434,attitude,"postawa, nastawienie, stosunek, podejście"
0435,slowly,"powoli, pomału, wolno"
0436,captain,"kapitan, komandor"
0437,powerful,"silny, mocny, potężny"
0438,scene,"scena, sceneria, obraz, miejsce, krajobraz"
0439,greatly,"wielce, ogromnie, bardzo, znacznie"
0440,target,"cel, tarcza, celować, docelowy, adresować"
0441,trouble,"zmartwienie, problem, kłopot, martwić się, trudzić się, zadręczać się, dokuczać, fatygować, męczyć, dręczyć"
0442,representation,"reprezentacja, przedstawicielstwo, przedstawienie, wyobrażenie"
0443,senior,"starszy, senior"
0444,advertising,"reklama, reklamowy"
0445,double,"podwójny, podwoić, podwójnie, dubler, sobowtór, debel, kontra"
0446,release,"wyzwolenie, uwolnienie, oswobodzenie, wypuszczenie, opublikowanie, publikacja, wydanie, spust, wyzwalacz, puścić, uwalniać, wyzwalać, zwalniać, pozwalać, publikować, wypuszczać"
0447,uniform,"mundur, jednolity"
0448,operate,"obsługiwać, działać, operować, posługiwać się"
0449,italy,Włochy
0450,mode,"tryb, sposób"
0451,explanation,"objaśnienie, wyjaśnienie, wytłumaczenie, uzasadnienie"
0452,speaker,"mówca, mówczyni, spiker, głośnik"
0453,exposure,"ekspozycja, narażenie"
0454,variables,"zmienna, zmienne"
0455,achieved,"osiągnięty, osiągnąć"
0456,accounting,"księgowość, księgowy"
0457,ray,"promień, promyk, płaszczka, raja, półprosta, promieniowanie, promieniować"
0458,depends,"zależeć, zależy"
0459,exists,"istnieć, występować, istnieje"
0460,passing,"przemijający, przelotny, mijanie, przejście, zaliczny, przechodzić, mijać, spędzać, mimochodem, wybitnie, przechodzenie"
0461,inner,"wewnętrzny, środkowy, wnętrze"
0462,danger,"niebezpieczeństwo, zagrożenie"
0463,israel,Izrael
0464,software,oprogramowanie
0465,wild,"dziki, nieokiełznany, barbarzyński, niezamieszkały, naturalny, dziko, dzicz, matecznik"
0466,tradition,tradycja
0467,discovered,"odkryć, odkrywać, odkryty"
0468,advice,"rada, porada, wskazówka, zalecenie"
0469,till,"dopóki, póki, aż do"
0470,fairly,"dosyć, raczej, całkiem, sprawiedliwie, dość"
0471,accident,"wypadek, przypadek, akcydens"
0472,waiting,"czekanie, oczekiwanie"
0473,printing,"druk, drukowanie, drukarski, drukować"
0474,expenditure,"wydatek, wydatkowanie, nakład, wydatki"
0475,seed,"nasiono, ziarno, siać, nasiona"
0476,strongly,"mocno, silnie, stanowczo"
0477,appendix,"dodatek, aneks, załącznik, wyrostek robaczkowy"
0478,russia,Rosja
0479,implementation,"wdrożenie, realizacja, wykonanie, implementacja"
0480,flight,"lot, ucieczka, lotniczy, bieg schodowy"
0481,removal,"usunięcie, usuwanie, przeprowadzka"
0482,hardly,"ledwo, z trudem, prawie nie, prawie wcale"
0483,opposite,"przeciwieństwo, przeciwległy, przeciwstawny, naprzeciwko"
0484,distinct,"wyraźny, odmienny, różny, odróżniający"
0485,favor,"przysługa, faworyzować, sprzyjać"
0486,ring,"pierścień, obrączka, dzwonić, dźwięczeć, obwód, okrążać"
0487,frame,"rama, szkielet, ramka, oprawa, obramować, formułować"
0488,intelligence,"inteligencja, wywiad, informacja, wywiadowczy"
0489,travel,"podróżować, podróż, przemieszczać się"
0490,magnetic,"magnetyczny, przyciągający"
0491,familiar,"znajomy, obeznany, zaznajomiony, bliski, zażyły"
0492,queen,"królowa, dama, hetman"
0493,widely,"powszechnie, szeroko"
0494,asia,Azja
0495,constitutional,"konstytucyjny, konstytucjonalny, ustrojowy, statutowy"
0496,chain,"łańcuch, sieć, pasmo, przypiąć"
0497,respondent,"respondent, pozwany, respondent"
0498,enforcement,"egzekwowanie, wykonanie, egzekucja, przymus, narzucanie, wymuszanie, wprowadzenie w życie"
0499,claimed,"twierdzić, rzekomy, twierdzony"
0500,treasury,"finanse, skarbiec, skarbnica, skarb państwa, skarb"
0501,census,spis ludności
0502,allows,"pozwalać, dopuszczać, pozwala"
0503,ahead,"wcześniej, zawczasu, do przodu, naprzód, przed siebie, z przodu, przed"
0504,thereby,"przez to, tym samym, w ten sposób, skutkiem tego"
0505,pursuant,zgodnie z
0506,theoretical,teoretyczny
0507,novel,"powieść, nowatorski, oryginalny"
